SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
133	8	24	27	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
134	8	24	27	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
135	8	24	27	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
136	8	24	27	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
137	8	24	27	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
138	8	25	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
139	8	25	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
140	8	25	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
141	8	25	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
142	8	25	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,FYN
143	8	26	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,FYN
144	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
145	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
146	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
147	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
148	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
149	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
150	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
151	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
152	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
153	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
154	8	27	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN
155	8	28	24	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN,CRK
156	8	28	24	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,CDC42,FYN,CRK
157	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
158	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
159	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
160	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
161	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
162	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
163	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
164	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
165	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
166	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
167	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
168	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
169	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
170	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
171	8	29	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
172	8	30	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
173	8	30	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
174	8	30	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
175	8	30	23	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
176	9	30	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
177	9	30	25	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
178	10	30	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
179	10	30	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
180	10	30	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
181	10	30	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,CDC42,FYN,CRK
182	10	31	26	APC,TP53,PIK3CA,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
183	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
184	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
185	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
186	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
187	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
188	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
189	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
190	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
191	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
192	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
193	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
194	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
195	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
196	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
197	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
198	11	31	27	APC,TP53,PIK3CA,EGFR,ATM,PTEN,PBRM1,AKAP9,VHL,ABL1,PIK3R1,MACF1,MTOR,NRXN1,MYO16,ZNF512B,VAV2,SIPA1L1,PDZD2,TNIK,DST,ATF7IP,CACNA1A,SYNE1,CELSR3,RANBP2,MEGF10,DISC1,GRB2,TTN,ATXN1,SMAD9,PRPF40A,ESR2,NCK1,SMAD2,ATN1,RHOA,SKIL,CDC42,FYN,CRK
