HDAC2,TP53,any
>SAP18,5.112299075713247
TP53,APC,any
HDAC2,SAP18,any
HDAC2,TP53,any
>HDAC2,5.885276062962052
HDAC2,SKIL,any
TP53,HDAC2,any
ATM,TP53,any
>HDAC2,5.736314566102635
HDAC2,TERT,any
HDAC2,SMAD4,any
HDAC2,TP53,any
>HDAC2,6.0583325217406205
HDAC2,SKIL,any
SMAD4,HDAC2,any
HDAC2,TP53,any
>HDAC2,5.7650243148366735
CHD4,HDAC2,any
HDAC2,SMAD4,any
HDAC2,TP53,any
>HDAC2,5.86014808845448
HDAC2,SMAD4,any
HDAC2,TP53,any
HDAC2,GLI3,any
>CASP6,4.727176336294958
TP53,EGFR,any
TP53,CASP6,any
SESN1,TP53,any
>CASP6,4.624419319715448
SORT1,CASP6,any
SORT1,TP53,any
TP53,ATM,any
>CASP6,4.66227766016838
CASP8,CASP6,any
CASP8,CASP3,any
CASP6,TP53,any
>CASP6,4.695648031856047
CASP3,CASP6,any
TP53,ZCCHC10,any
CASP6,TP53,any
>CASP6,4.677808929499473
APC,TP53,any
NCKAP5,APC,any
TP53,CASP6,any
>RAD50,5.579755763353074
IKBKG,ATM,any
ATM,RAD50,any
ATM,TP53,any
>RAD50,5.513691856646419
TP53,ATM,any
ATM,RAD50,any
SESN1,TP53,any
>RAD50,5.448321093562536
TP53,EGFR,any
ATM,RAD50,any
ATM,TP53,any
>RAD50,5.312727452902079
ATM,RAD50,any
TP53,VCAN,any
ATM,TP53,any
>RAD50,5.349374333656324
TP53,RNF4,any
RAD50,ATM,any
ATM,TP53,any
>DOK6,5.423756400646067
DOK6,EGFR,any
EGFR,TP53,any
DOK6,ERBB2,any
>DOK6,5.107529727266247
DOK6,EGFR,any
EGFR,TP53,any
DOK6,ERBB2,any
EGFR,CDH1,any
>DOK6,5.265763118841713
DOK6,EGFR,any
EGFR,CTNNB1,any
EGFR,TP53,any
>DOK6,4.997696862026478
EGFR,TP53,any
TLN1,EGFR,any
TLN1,ERBB2,any
ERBB2,DOK6,any
>DOK6,5.267882974380549
EGFR,DOK6,any
TP53,EGFR,any
ATM,TP53,any
>CDKN1A,5.2001391125676575
CDKN1A,TP53,any
CDKN1A,SMAD4,any
CDK6,CDKN1A,any
>CDKN1A,5.40777925462421
TP53,CDKN1A,any
CDKN1A,SMAD4,any
ATM,TP53,any
>CDKN1A,5.303500943475219
CDKN1A,TP53,any
CDKN1A,GET4,any
CDKN1A,SMAD4,any
>CDKN1A,5.564681575577628
CDKN1A,TP53,any
SMAD4,SKIL,any
CDKN1A,SMAD4,any
>CDKN1A,5.3006158495303
TP53,APC,any
CDKN1A,TP53,any
CDKN1A,SMAD4,any
>RELN,4.8069732172219215
ITGB1,EGFR,any
EGFR,TP53,any
ITGB1,RELN,any
>RELN,5.263967334405255
PIK3CA,RELN,any
PTEN,TP53,any
PIK3CA,PTEN,any
>RELN,4.782203238389607
RELN,PIK3CA,any
RELN,PAFAH1B3,any
PAFAH1B3,TP53,any
>RELN,4.772124982960022
PIK3CA,RELN,any
PRKCD,PIK3CA,any
PRKCD,TP53,any
>RELN,5.027168205315412
PIK3CA,RELN,any
DDX5,PIK3CA,any
DDX5,TP53,any
>VAV2,4.677808929499473
APC,TP53,any
NCKAP5,APC,any
NCKAP5,VAV2,any
>VAV2,4.772044053184847
CDH1,ERBB2,any
HGF,TP53,any
CDH1,HGF,any
ERBB2,VAV2,any
>VAV2,4.862122252545279
EPHA2,TP53,any
PIK3CA,EPHA2,any
VAV2,PIK3CA,any
>VAV2,4.758568861952005
DDX5,PIK3CA,any
DDX5,TP53,any
PIK3CA,VAV2,any
>VAV2,4.582823327067691
PIK3CA,DDX5,any
DDX5,TP53,any
VAV2,ERBB2,any
VAV2,PIK3CA,any
>NRXN1,4.8645377789785975
ZCCHC10,TP53,any
PDZD2,ZCCHC10,any
PDZD2,NRXN1,any
>NRXN1,4.8156406001869145
MACF1,SKIL,any
NRXN1,MACF1,any
SKIL,SMAD4,any
>NRXN1,4.486637581067576
MACF1,SKIL,any
NRXN1,MACF1,any
MACF1,APC,any
>NRXN1,4.444724012869552
ZCCHC10,TP53,any
PDZD2,ZCCHC10,any
NRXN1,PDZD2,any
TP53,SESN1,any
>NRXN1,4.508712710273582
MACF1,SKIL,any
NRXN1,MACF1,any
SKIL,SMAD4,any
MYO16,NRXN1,any
>AREG,5.002608294073453
AREG,ERBB2,any
EGFR,TP53,any
AREG,EGFR,any
>AREG,4.629674267984713
AREG,ERBB3,any
EGFR,TP53,any
AREG,EGFR,any
>AREG,4.845812640424325
AREG,ERBB2,any
EGFR,TP53,any
AREG,EGFR,any
EGFR,CDH1,any
>AREG,4.699986749434517
EGFR,TP53,any
EGFR,AREG,any
ZFYVE28,EGFR,any
>AREG,4.912510998798696
EGFR,TP53,any
EGFR,TLN1,any
AREG,EGFR,any
>MTOR,5.090568225326811
TSC2,MTOR,any
TSC2,TP53,any
MTOR,PIK3CA,any
>MTOR,4.927580350096973
MTOR,EGFR,any
MTOR,PIK3CA,any
EGFR,CTNNB1,any
EGFR,TP53,any
>MTOR,5.5660298459463995
MTOR,EGFR,any
MTOR,PIK3CA,any
EGFR,TP53,any
>MTOR,5.107177327455672
DDX5,PIK3CA,any
PIK3CA,MTOR,any
DDX5,TP53,any
>MTOR,5.345288500621075
PTEN,TP53,any
PTEN,PIK3CA,any
PIK3CA,MTOR,any
>EXOC3,5.106704128521954
CDH1,ERBB2,any
EXOC3,CDH1,any
CDH1,EGFR,any
>EXOC3,5.297360407951659
VCAN,CTNNB1,any
CTNNB1,EXOC3,any
VCAN,TP53,any
>EXOC3,5.434987972255865
TRRAP,TP53,any
CTNNB1,TRRAP,any
EXOC3,CTNNB1,any
>EXOC3,5.069961373456057
EXOC3,CTNNB1,any
EGFR,TP53,any
CDH1,EXOC3,any
CDH1,EGFR,any
>EXOC3,5.181960321958203
PIK3CA,CDH1,any
DDX5,PIK3CA,any
DDX5,TP53,any
CDH1,EXOC3,any
>TEK,4.748671255013249
BCL2L1,TP53,any
PIK3CA,BCL2L1,any
TEK,PIK3CA,any
>TEK,4.983766301286409
TEK,MMP2,any
TEK,PIK3CA,any
MMP2,TP53,any
>TEK,5.231785382369453
PTEN,TP53,any
PIK3CA,PTEN,any
TEK,PIK3CA,any
>TEK,4.993710779787169
DDX5,PIK3CA,any
DDX5,TP53,any
PIK3CA,TEK,any
>TEK,4.885492031833964
PIK3CA,CDH1,any
CDH1,ERBB2,any
PIK3CA,TEK,any
>SYK,4.758568861952005
DDX5,PIK3CA,any
DDX5,TP53,any
PIK3CA,SYK,any
>SYK,4.99669819123325
PTEN,TP53,any
PIK3CA,PTEN,any
SYK,PIK3CA,any
>SYK,5.217533415759254
SYK,EGFR,any
EGFR,TP53,any
SYK,PIK3CA,any
>SYK,4.765763118841713
EGFR,CTNNB1,any
EGFR,SYK,any
EGFR,TP53,any
>SYK,4.867527016715426
SYK,ERBB2,any
SYK,EGFR,any
EGFR,TP53,any
SYK,PIK3CA,any
>NAV2,5.01212826198797
NAV3,APC,any
APC,TP53,any
APC,NAV2,any
>NAV2,5.163319771422007
APC,TP53,any
NAV2,APC,any
APC,CTNNB1,any
>NAV2,5.299931693224183
APC,TP53,any
NAV2,APC,any
TP53,ATM,any
>NAV2,5.121336575246509
APC,TP53,any
NAV2,APC,any
TP53,SESN1,any
>NAV2,5.175177729714099
PNISR,APC,any
APC,TP53,any
APC,NAV2,any
>APLP1,4.823963017829923
TP53,APC,any
SLC38A1,TP53,any
APLP1,SLC38A1,any
>APLP1,4.626288564859205
SLC38A1,TP53,any
TP53,HDAC2,any
APLP1,SLC38A1,any
>APLP1,4.770144417368819
PCDHA4,APLP1,any
PCDHA4,TP53,any
TP53,ATM,any
>APLP1,4.654105623257145
TP53,EGFR,any
SLC38A1,TP53,any
APLP1,SLC38A1,any
>APLP1,4.701290833594014
PCDHA4,APLP1,any
TP53,APC,any
PCDHA4,TP53,any
>IQGAP1,5.007032356712281
VCAN,CTNNB1,any
CTNNB1,IQGAP1,any
VCAN,TP53,any
>IQGAP1,5.4624098897154525
IQGAP1,CDH1,any
EGFR,TP53,any
CDH1,EGFR,any
>IQGAP1,5.017046127160134
CDH1,IQGAP1,any
CDH1,ERBB2,any
HGF,TP53,any
HGF,CDH1,any
>IQGAP1,5.1479835198521995
TRRAP,TP53,any
CTNNB1,TRRAP,any
IQGAP1,CTNNB1,any
>IQGAP1,5.056980134465011
CDH1,EPHA2,any
IQGAP1,CDH1,any
EPHA2,TP53,any
>BID,4.999847535198578
RNF4,TP53,any
TP53,BID,any
RNF4,SKIL,any
>BID,4.758568861952005
DDX5,PIK3CA,any
TP53,BID,any
DDX5,TP53,any
>BID,5.072259615738866
APC,TP53,any
TP53,BID,any
TP53,ATM,any
>BID,4.99669819123325
PTEN,TP53,any
PTEN,PIK3CA,any
TP53,BID,any
>BID,4.9472048628003815
PNISR,APC,any
APC,TP53,any
TP53,BID,any
>DKK1,5.417529920124895
DKK1,TP53,any
DKK1,HDAC2,any
HDAC2,SMAD4,any
>DKK1,5.007200712133728
TP53,DKK1,any
DKK1,CTNNB1,any
SESN1,TP53,any
>DKK1,5.149581715073189
HDAC2,SKIL,any
DKK1,HDAC2,any
DKK1,TP53,any
>DKK1,5.277030544868492
DKK1,TP53,any
CTNNB1,CDH1,any
DKK1,CTNNB1,any
>DKK1,5.031318001606618
DKK1,TP53,any
DKK1,SMAD9,any
SMAD9,SMAD4,any
>HGF,5.6134423461258764
HGF,TP53,any
HGF,CDH1,any
CTNNB1,HGF,any
>HGF,5.608642132772246
HGF,TP53,any
HGF,CDH1,any
CDH1,EGFR,any
>HGF,5.965055066481058
CDH1,ERBB2,any
HGF,TP53,any
CDH1,HGF,any
>HGF,5.585768345637065
CDH1,PVRL2,any
HGF,TP53,any
HGF,CDH1,any
>HGF,6.0405329107332815
CDH1,PIK3CA,any
HGF,TP53,any
CDH1,HGF,any
>ZNF274,5.273129876730939
HDAC2,SKIL,any
ZNF274,TP53,any
TP53,HDAC2,any
>ZNF274,5.295692996071026
PNISR,APC,any
APC,TP53,any
TP53,ZNF274,any
>ZNF274,5.534721962835162
ZNF274,TP53,any
HDAC2,SMAD4,any
TP53,HDAC2,any
>ZNF274,5.2838415657432956
TP53,APC,any
ZNF274,TP53,any
APC,CTNNB1,any
>ZNF274,5.345288500621075
PTEN,TP53,any
PTEN,PIK3CA,any
TP53,ZNF274,any
>SMYD2,5.192139605477752
PNISR,APC,any
APC,TP53,any
TP53,SMYD2,any
>SMYD2,5.227423582328246
IKBKG,ATM,any
TP53,SMYD2,any
ATM,TP53,any
>SMYD2,5.244863457231212
TP53,RNF4,any
RNF4,SKIL,any
SMYD2,TP53,any
>SMYD2,5.241735110027801
TP53,PTEN,any
PTEN,PIK3CA,any
SMYD2,TP53,any
>SMYD2,5.213967052557729
APC,TP53,any
APC,SYNE1,any
TP53,SMYD2,any
>CIC,4.725499804894982
NFYC,CIC,any
ARID2,NFYC,any
NFYC,TP53,any
>CIC,4.5453931232320235
CIC,PLK1,any
CIC,NFYC,any
NFYC,TP53,any
>CIC,4.534675453411834
SKIL,HDAC2,any
PYCR2,SKIL,any
HDAC2,TP53,any
PYCR2,CIC,any
>CIC,4.498637787572341
CIC,NFYC,any
TP53,MCL1,any
NFYC,TP53,any
>CIC,4.594869068677338
RNF4,TP53,any
SKIL,RNF4,any
PYCR2,SKIL,any
PYCR2,CIC,any
>RBBP4,5.031318001606617
CHD3,TP53,any
RBBP4,SMAD4,any
RBBP4,CHD3,any
>RBBP4,5.244863457231212
SKIL,RBBP4,any
RNF4,TP53,any
RNF4,SKIL,any
>RBBP4,5.169576486137665
RBBP4,SKIL,any
RBBP4,HDAC2,any
HDAC2,TP53,any
>RBBP4,5.431168572241888
RBBP4,HDAC2,any
HDAC2,SMAD4,any
HDAC2,TP53,any
>RBBP4,5.034721962835162
RBBP4,SMAD4,any
RB1,TP53,any
RBBP4,RB1,any
>SMAD2,5.035127999679838
SMAD2,HDAC2,any
TP53,EGFR,any
HDAC2,TP53,any
>SMAD2,5.227308303571454
RNF4,TP53,any
RNF4,SKIL,any
SKIL,SMAD2,any
>SMAD2,5.15176485775723
HDAC2,SKIL,any
SMAD2,HDAC2,any
HDAC2,TP53,any
>SMAD2,5.218616244853451
HDAC2,SMAD2,any
HDAC2,TP53,any
TP53,ATM,any
>SMAD2,4.917371271589045
CHD4,HDAC2,any
HDAC2,SMAD2,any
HDAC2,TP53,any
>SNRPN,5.263148478611653
HDAC2,SKIL,any
SNRPN,TP53,any
TP53,HDAC2,any
>SNRPN,5.4138625089136205
TP53,APC,any
SNRPN,TP53,any
TP53,ATM,any
>SNRPN,5.288926342460861
PNISR,APC,any
APC,TP53,any
TP53,SNRPN,any
>SNRPN,5.338424825488268
RNF4,TP53,any
TP53,SNRPN,any
RNF4,SKIL,any
>SNRPN,5.527910247660083
SNRPN,TP53,any
HDAC2,SMAD4,any
TP53,HDAC2,any
>KDR,4.785281712009316
APC,TP53,any
EPAS1,APC,any
EPAS1,KDR,any
KDR,PIK3CA,any
>KDR,4.789390531556733
APC,TP53,any
FBXW11,APC,any
FBXW11,KDR,any
KDR,PIK3CA,any
>KDR,4.818229371026256
VCAN,CTNNB1,any
CTNNB1,KDR,any
VCAN,TP53,any
>KDR,4.857177327455672
PIK3CA,UFD1L,any
PIK3CA,KDR,any
UFD1L,TP53,any
>KDR,4.918915842836924
PIK3CA,DDX5,any
FRS2,KDR,any
FRS2,PIK3CA,any
DDX5,TP53,any
>CDH1,5.975247622961674
APC,TP53,any
CDH1,CTNNB1,any
CTNNB1,APC,any
>CDH1,6.00794850570187
PTEN,TP53,any
PIK3CA,CDH1,any
PTEN,PIK3CA,any
>CDH1,6.0405329107332815
CDH1,PIK3CA,any
HGF,TP53,any
CDH1,HGF,any
>CDH1,6.057265800530406
EGFR,TP53,any
EGFR,ERBB2,any
EGFR,CDH1,any
>CDH1,6.229201683630929
CDH1,PIK3CA,any
EGFR,TP53,any
CDH1,EGFR,any
>GRB2,5.010730806675414
EGFR,GRB2,any
EGFR,CTNNB1,any
EGFR,TP53,any
>GRB2,4.93068619613022
PRKAB1,TP53,any
ERBB2,GRB2,any
GRB2,PRKAB1,any
>GRB2,4.928938414330146
TSC2,GRB2,any
TSC2,TP53,any
GRB2,ERBB2,any
>GRB2,5.157470510641949
EGFR,GRB2,any
EGFR,TP53,any
TLN1,EGFR,any
>GRB2,5.072873235668093
RYR1,GRB2,any
GRB2,EGFR,any
EGFR,TP53,any
>LAMA3,5.1325013576823935
APC,TP53,any
LAMA3,APC,any
APC,CTNNB1,any
>LAMA3,5.075681963649717
APC,TP53,any
LAMA3,APC,any
TP53,EGFR,any
>LAMA3,4.913634999353035
APC,TP53,any
LAMA3,APC,any
APC,SYNE1,any
>LAMA3,5.14441855721377
PNISR,APC,any
APC,TP53,any
APC,LAMA3,any
>LAMA3,4.98772119940816
APC,NAV3,any
APC,TP53,any
LAMA3,APC,any
>PLK3,5.082247609718206
TP53,APC,any
CCNE1,PLK3,any
PLK3,TP53,any
>PLK3,5.152020010200866
CCNE1,PLK3,any
PLK3,TP53,any
TP53,ATM,any
>PLK3,5.241735110027801
TP53,PTEN,any
PTEN,PIK3CA,any
PLK3,TP53,any
>PLK3,5.213967052557729
APC,TP53,any
SYNE1,APC,any
TP53,PLK3,any
>PLK3,5.244863457231212
TP53,RNF4,any
RNF4,SKIL,any
PLK3,TP53,any
>PTPRZ1,4.801465301323564
ERBB2,TGFA,any
PTPRZ1,ERBB2,any
TGFA,TP53,any
>PTPRZ1,4.741837092956453
ERBB3,EGFR,any
ERBB2,ERBB3,any
PTPRZ1,ERBB2,any
EGFR,TP53,any
>PTPRZ1,4.826581690057024
PTPRZ1,ERBB2,any
TLN1,EGFR,any
ERBB2,TLN1,any
>PTPRZ1,4.886970191201
CDH1,PIK3CA,any
PTPRZ1,ERBB2,any
ERBB2,CDH1,any
ERBB2,EGFR,any
>PTPRZ1,5.046390795588878
PTPRZ1,ERBB2,any
TLN1,ITGAV,any
ERBB2,TLN1,any
>SMC3,5.124690981540053
TP53,APC,any
APC,SMC3,any
SESN1,TP53,any
>SMC3,5.163277764086809
APC,TP53,any
SMC3,APC,any
APC,CTNNB1,any
>SMC3,5.199736369718655
APC,TP53,any
APC,SYNE1,any
SMC3,APC,any
>SMC3,5.034279360836492
APC,TP53,any
SMC3,APC,any
TP53,ATM,any
>SMC3,5.1751949636181855
PNISR,APC,any
APC,TP53,any
APC,SMC3,any
>SERPINB9,4.981668548231406
SERPINB9,TP53,any
EEF1A1,SMAD4,any
SERPINB9,EEF1A1,any
>SERPINB9,4.965455038099837
SERPINB9,TP53,any
SERPINB9,SETDB1,any
SETDB1,SKIL,any
>SERPINB9,4.999847535198578
TP53,SERPINB9,any
RNF4,TP53,any
RNF4,SKIL,any
>SERPINB9,4.988484059300953
SERPINB9,TP53,any
SERPINB9,EEF1A1,any
EEF1A1,KRAS,any
>SERPINB9,4.99669819123325
SERPINB9,TP53,any
TP53,PTEN,any
PTEN,PIK3CA,any
>ATF2,4.691357825624042
YY1,ATF2,any
ATF2,SMAD4,any
YY1,TP53,any
>ATF2,4.68626743035924
ATF2,SMAD4,any
MMP2,ATF2,any
MMP2,TP53,any
>ATF2,4.698131927414776
BRCA1,ATF2,any
BRCA1,TP53,any
ATF2,SMAD4,any
>ATF2,4.789820820952514
RB1,ATF2,any
ATF2,SMAD4,any
RB1,TP53,any
>ATF2,4.554367411072979
BRCA1,ATF2,any
BRCA1,TP53,any
ATF2,SMAD4,any
ATF2,CCND1,any
>UBQLN4,4.673424608056418
SERPINE1,TP53,any
SERPINE1,UBQLN4,any
SERPINE1,SMAD4,any
>UBQLN4,4.724974282106472
TP53,APC,any
TP53,SERPINE1,any
SERPINE1,UBQLN4,any
>UBQLN4,4.683156459634038
SPP1,TP53,any
SPP1,UBQLN4,any
TP53,ATM,any
>UBQLN4,4.804067527379557
SERPINE1,TP53,any
UBQLN4,SERPINE1,any
CPSF6,UBQLN4,any
>UBQLN4,4.796607457166068
SERPINE1,TP53,any
SERPINE1,UBQLN4,any
TP53,ATM,any
>PSG3,4.55653968070881
SKIL,PSG3,any
ASCC3,SKIL,any
SKIL,SMAD4,any
>PSG3,5.229863414030776
PSG3,SKIL,any
RNF4,TP53,any
SKIL,RNF4,any
>PSG3,5.1545924176122035
SKIL,HDAC2,any
PSG3,SKIL,any
HDAC2,TP53,any
>PSG3,4.873239193116941
PSG3,SKIL,any
CHD3,TP53,any
SKIL,CHD3,any
>PSG3,5.042207980891282
PSG3,SKIL,any
RNF4,TP53,any
SKIL,RNF4,any
SKIL,SMAD4,any
>ARID2,4.791381265149109
TP53,APC,any
ARID2,NFYC,any
NFYC,TP53,any
>ARID2,4.725499804894982
NFYC,CIC,any
ARID2,NFYC,any
NFYC,TP53,any
>ARID2,4.692583608836399
TP53,PTEN,any
ARID2,NFYC,any
NFYC,TP53,any
>ARID2,4.69922728760721
TP53,SESN1,any
ARID2,NFYC,any
NFYC,TP53,any
>ARID2,4.7471746426529835
TP53,ATM,any
ARID2,NFYC,any
NFYC,TP53,any
>PTPN12,4.90765218292115
EGFR,CTNNB1,any
EGFR,TP53,any
ERBB2,PTPN12,any
EGFR,ERBB2,any
>PTPN12,5.037235947372214
TRRAP,TP53,any
CTNNB1,PTPN12,any
TRRAP,CTNNB1,any
>PTPN12,5.088948211288187
CTNNB1,VCAN,any
PTPN12,CTNNB1,any
VCAN,TP53,any
>PTPN12,5.433678960911264
APC,TP53,any
PTPN12,CTNNB1,any
CTNNB1,APC,any
>PTPN12,5.174679898279766
CTNNB1,PTPN12,any
CTNNB1,EGFR,any
EGFR,TP53,any
>UBE3A,5.2664791489462415
HDAC2,SKIL,any
HDAC2,UBE3A,any
HDAC2,TP53,any
>UBE3A,4.951806818803864
UBE3A,HDAC2,any
UBE3A,HSP90AA1,any
HDAC2,TP53,any
>UBE3A,5.034284641922322
UBE3A,HDAC2,any
UBE3A,DKC1,any
HDAC2,TP53,any
>UBE3A,5.409486465333453
UBE3A,HDAC2,any
HDAC2,SMAD4,any
HDAC2,TP53,any
>UBE3A,5.2136400718621
UBE3A,HDAC2,any
HDAC2,TP53,any
TP53,ATM,any
>CTNNA1,5.49669819123325
PTEN,TP53,any
PTEN,PIK3CA,any
PIK3CA,CTNNA1,any
>CTNNA1,5.7157714317506345
APC,TP53,any
CTNNA1,CDH1,any
CTNNA1,APC,any
>CTNNA1,5.4472048628003815
PNISR,APC,any
APC,TP53,any
APC,CTNNA1,any
>CTNNA1,5.717533415759254
CTNNA1,EGFR,any
EGFR,TP53,any
CTNNA1,PIK3CA,any
>CTNNA1,5.520755483822564
HGF,TP53,any
CTNNA1,HGF,any
CTNNA1,PIK3CA,any
>TNIK,5.193803508260606
APC,TP53,any
SYNE1,TNIK,any
SYNE1,APC,any
>TNIK,5.015398223233763
PPP1R13B,TNIK,any
APC,TP53,any
PPP1R13B,APC,any
>TNIK,4.989987944079676
EGFR,CTNNB1,any
EGFR,TP53,any
CTNNB1,TNIK,any
>TNIK,5.0304960189389165
DST,TNIK,any
APC,TP53,any
DST,APC,any
>TNIK,4.867274192114092
APC,TP53,any
TNIK,MACF1,any
MACF1,APC,any
>PIK3R1,5.345288500621075
PTEN,TP53,any
PTEN,PIK3CA,any
PIK3CA,PIK3R1,any
>PIK3R1,5.210730718048946
EPHA2,TP53,any
EPHA2,PIK3R1,any
EPHA2,PIK3CA,any
>PIK3R1,5.296919576562699
PTEN,TP53,any
PTEN,PIK3R1,any
PIK3R1,CDH1,any
>PIK3R1,5.307201388912904
PTEN,TP53,any
PTEN,PIK3R1,any
PIK3R1,CCND1,any
>PIK3R1,5.317350484533917
TP53,PTEN,any
PTEN,PIK3R1,any
ATM,TP53,any
>CCL18,4.981668548231406
EEF1A1,SMAD4,any
CCL18,TP53,any
CCL18,EEF1A1,any
>CCL18,4.758568861952005
DDX5,PIK3CA,any
DDX5,TP53,any
TP53,CCL18,any
>CCL18,4.99669819123325
TP53,PTEN,any
PTEN,PIK3CA,any
CCL18,TP53,any
>CCL18,4.784541622702294
NAV3,APC,any
APC,TP53,any
TP53,CCL18,any
>CCL18,4.806358804561496
PTEN,TP53,any
