SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
159	13	45	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,SRC
160	13	45	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,SRC
161	13	45	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,SRC
162	13	45	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,SRC
163	13	45	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,SRC
164	13	46	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,ZNF512B,SRC
165	13	46	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,ZNF512B,SRC
166	14	46	24	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,PAK1,TIAM1,ZNF512B,SRC
167	14	48	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,ESR2
168	14	49	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
169	14	49	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
170	14	49	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
171	14	50	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
172	14	50	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
173	14	50	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
174	14	50	23	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,ZNF512B,SRC,SKIL,ESR2
175	14	51	22	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ZNF512B,SRC,SKIL,ESR2
176	14	51	22	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ZNF512B,SRC,SKIL,ESR2
177	14	52	22	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ZNF512B,SRC,SKIL,SMAD3,ESR2
178	14	52	22	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ZNF512B,SRC,SKIL,SMAD3,ESR2
179	14	52	22	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ZNF512B,SRC,SKIL,SMAD3,ESR2
180	14	54	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,EFNA5,ZNF512B,SRC,SKIL,SMAD3,ESR2
181	14	54	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,EFNA5,ZNF512B,SRC,SKIL,SMAD3,ESR2
182	14	54	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,EFNA5,ZNF512B,SRC,SKIL,SMAD3,ESR2
183	14	55	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
184	14	56	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,MTUS2,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
185	14	57	20	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,MTUS2,GPC1,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
186	14	57	20	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,MTUS2,GPC1,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
187	15	58	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
188	15	58	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
189	15	58	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,SRC,SKIL,PTPN12,SMAD3,ESR2
190	15	59	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,LAMA1,SRC,SKIL,PTPN12,SMAD3,ESR2
191	15	59	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,LAMA1,SRC,SKIL,PTPN12,SMAD3,ESR2
192	15	59	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,LAMA1,SRC,SKIL,PTPN12,SMAD3,ESR2
193	15	60	21	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,SP1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,LAMA1,SRC,SKIL,PTPN12,SMAD3,ESR2
194	15	61	20	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,SP1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,LAMA1,SRC,SKIL,PTPN12,SMAD3,ESR2,MEOX2
195	15	61	20	TP53,CTNNB1,APC,PIK3CA,CDH1,SMAD4,ERBB2,ATM,RAC1,PIK3R1,PTPRB,ABL1,PTPRC,EGFR,PLCG1,NRXN1,SIPA1L1,MACF1,MYO16,PDZD2,VCAN,RHOA,VAV2,SYNE1,RANBP2,CACNA1A,SMAD2,NAV3,CTNNA1,OBSCN,BZRAP1,CRK,TGFBR1,HGF,ATXN1,CDH2,AKAP13,USP7,NEB,RELN,ATF7IP,GRB2,ERBB3,PRPF40A,FYN,TTN,CNTNAP2,CDC42,DLC1,SMAD9,DST,DISC1,ODZ3,TNIK,PAPPA2,COL1A2,CDC5L,NCK1,SP1,EPHA3,PAK1,TIAM1,NCKAP5,ERBB4,PPP1CA,MTUS2,GPC1,EFNA5,ZNF512B,LAMA1,SRC,SKIL,PTPN12,SMAD3,ESR2,MEOX2
