SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
140	18	47	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
141	18	47	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
142	18	48	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
143	18	48	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
144	19	48	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
145	19	48	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
146	19	48	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
147	19	48	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
148	19	48	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1
149	20	51	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1,SRC,ESR2
150	20	51	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1,SRC,ESR2
151	20	51	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1,SRC,ESR2
152	20	51	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1,SRC,ESR2
153	20	51	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,FYN,PAK1,SRC,ESR2
154	20	52	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,NEB,FYN,PAK1,SRC,ESR2
155	20	52	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,NEB,FYN,PAK1,SRC,ESR2
156	20	52	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,NEB,FYN,PAK1,SRC,ESR2
157	20	52	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,NEB,FYN,PAK1,SRC,ESR2
158	20	52	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,NEB,FYN,PAK1,SRC,ESR2
159	20	52	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,CRK,NEB,FYN,PAK1,SRC,ESR2
160	20	53	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,CRK,NEB,FYN,PAK1,SRC,ESR2
161	20	53	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,CRK,NEB,FYN,PAK1,SRC,ESR2
162	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
163	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
164	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
165	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
166	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
167	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
168	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
169	20	55	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,FYN,PAK1,SRC,ESR2
170	20	56	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,NEB,RIF1,FYN,PAK1,SRC,ESR2
171	20	57	26	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,PAK1,SRC,ESR2
172	21	57	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,PAK1,SRC,ESR2
173	21	58	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,PAK1,SRC,ESR2
