Gene	TP53	MYC	RB1	CCNE1	MCL1	BDKRB2	VCAN	BRCA1	AKT1	BCR	CTNNB1	TERT	BCL2L1	TRIM28	APC	MAX	MTOR	EGFR	USP7	BRD2	VAV2	TTN	MACF1	PTEN	ATM	NRXN1	NF1	ERBB2	TRRAP	HUWE1	MYO16	SIPA1L1	KRAS	GRB2	IGF1R	CBX8	TNIK	NFYC	SOS1	CREBBP	PDZD2	MET	CDK2	TAF1	PRKDC	E2F5	ERBB3	AR	NOTCH1	DST	SMG6	PPP2R2A	PIK3R1	CACNA1A	CDC42	FGFR3	TBC1D4	PDE4DIP	JAK3	DNMT3A	ING5	SMAD9	ESR2	CNTNAP2	RIF1	GLI2	ABL1	CAD	CRK	IGSF21	SYNE1	XRN1	RELN	NCK1	CELSR3	RPGRIP1	GFI1B	RPTOR	PRPF40A	BRD4	ZNF512B	INSR	APOB	NEB	SMAD2	RBP2	HECW1	LAMA3	FYN	LARP1	IRS4	SPTBN2	PI4K2B	RHOA	ZFYVE1	DISC1	RB1CC1	GTF3C1	NAV3	SYNGAP1	MTUS2	VIM	GLI1	SRC	LPA	GSK3B	MEGF10	ANKRD17	COL1A2	RAC1	MST1R	DOCK7	ITGB2	SMAD3	SNRNP200	NAV2	FN1	DCTN1	CTR9	PIK3CB	ZMIZ1	ATF7IP	CNTN1	ITGAM	PPL	ARID2	SOX5	UNC119	GRIN2B	PEG3	NLRC4	PAK1	KDR	ITGA6	GIGYF2	PRKACA	PLK3	RANBP2	WNK1	BARD1	ATXN1	SKIL	RANBP10	PDGFRB	TNS3	MAP3K5	SP100	DYNC1H1	LRP1	TK1	PTPRG	LAMB1	FANCA	NAV1	PIK3CA	STK36	EXOC1	SP1	NRXN2	LAMA1	GAB2	GRB14	CNGA3	NDEL1	ATN1	ITGB1	ANK2	MYH11	PDE6C	NCOA3	CCDC155	CNGB3	BRD1	MLST8	PPP1R3A	NUP98	GRIN2A	KAT5	VPS52	TGFBR1	ALAS1	PLCG1	HSP90AA1	MEOX2	EXPH5	TOPBP1	IGSF1	ITGA2	CDH2	CDKN1A	CDK12	MGA	GTF3C4	SDC2	NOTCH2	KIT	SHH	NCKAP5	CDKN1B	LRP2
TCGA-04-1649-01	1			1																											1							1														1																			1							1																																																																																																																										
TCGA-24-1843-01	1			1																											1																					1																												1				1																					1																																																							1																												1												
TCGA-29-1695-01	1			1																													1																																																																																								1																																																																															
TCGA-61-2111-01	1			1																													1																																																																																																																																												1																			1								
TCGA-13-1411-01	1			1																													1																																																																																																																																																																							
TCGA-24-0966-01	1			1																															1					1																																	1							1																																																																																																																								
TCGA-29-1763-01	1			1																															1																										1														1												1																																																																					1											1				1																													
TCGA-24-1544-01	1			1																																1																1																																																																																																																																																				
TCGA-25-1631-01	1			1																																				1																																																																																																																																																																
TCGA-13-1410-01	1			1																																									1				1															1												1				1																																																																																																																	1							
TCGA-23-1024-01	1			1																																																1																																																																																																																																																				
TCGA-25-2396-01	1			1																																																							1																					1																																																																																																																								
TCGA-04-1346-01	1			1																																																														1																																																	1																																																																																					
TCGA-13-1491-01	1			1																																																																												1																												1																																																																																												
TCGA-24-1558-01	1			1																																																																												1																																																																																																																			1					
TCGA-24-1426-01	1			1																																																																												1																																																																																																																								
TCGA-13-1484-01	1			1																																																																																																1																																																																																																				
TCGA-61-2003-01	1			1																																																																																																																							1																																																																													
TCGA-36-2551-01	1			1																																																																																																																																																																																																				
TCGA-59-2348-01	1				1				1																								1																			1																												1																						1									1																																																																																									
TCGA-13-0891-01	1				1								1	1																																																																		1																																																																																																															1									
TCGA-31-1953-01	1				1								1																																													1																																																																																																																																					1									
TCGA-23-1117-01	1				1									1								1																																												1													1																																																												1																																																													1
TCGA-24-2024-01	1				1										1																			1		1																																																													1																																																																																																							
TCGA-09-2049-01	1				1														1																1																																																																																			1																																																							1						1																					
TCGA-29-1771-01	1				1																						1																																																																																																																																																																													
TCGA-24-1562-01	1				1																						1																																																																																																																																																																													
TCGA-13-1495-01	1				1																												1																												1																																																																																																																																		1									
TCGA-13-0910-01	1				1																																																																											1																																																																																																																								
TCGA-13-1409-01	1				1																																																																																																																																														1																												1																									
TCGA-23-1031-01	1				1																																																																																																																																																																																																			
TCGA-61-1911-01	1					1							1																																																																			1																																																		1			1																																																																			
TCGA-13-1481-01	1					1																																														1																1																																			1																		1																																																																															
TCGA-23-1123-01	1						1							1																																						1		1																																																																																																																							1																											
TCGA-61-1730-01	1						1																1																										1																																																																																					1																																																1											1							
TCGA-24-1616-01	1						1																																																																																																																																																																																																	
TCGA-29-1776-01	1							1							1												1																																																								1																																	1																																														1																																						
TCGA-25-1630-01	1							1																						1																																																		1																																																																																																								1																
TCGA-29-1768-01	1							1																							1																																			1																										1																																																																																																												
TCGA-23-1026-01	1							1																																																																																																																																																																				1																												
TCGA-13-1412-01	1								1													1																																																																																													1																																																																								1													
TCGA-09-1675-01	1								1																																																											1																																																																																																					1																															
TCGA-10-0931-01	1								1																																																															1																																																																																					1																																											
TCGA-29-2434-01	1								1																																																																							1																																													1								1																																																																			
TCGA-24-1419-01	1								1																																																																																																																																										1					1																																																
TCGA-04-1646-01	1								1																																																																																																																																																																																											1				
TCGA-09-2044-01	1										1	1	1																				1			1						1																																																																																																																																																														
TCGA-04-1514-01	1										1																									1																																																																																																																																																																				
TCGA-36-2543-01	1											1	1	1													1									1																																																																																																																																																																				
TCGA-13-0760-01	1											1	1									1										1	1															1		1		1		1																																																																																					1										1																									1					1																					
TCGA-42-2587-01	1											1																							1																							1																														1												1																																																																									1																											
TCGA-09-1666-01	1											1																																												1					1																																																																																																																																											
TCGA-13-0911-01	1											1																																																																																																																																																																																												1
TCGA-23-1111-01	1												1									1					1																																																					1																			1																																																				1												1																																					
TCGA-36-2548-01	1												1																																				1																																																																																																																		1										1																											
TCGA-36-1575-01	1												1																																													1																						1																																																																																																																								
TCGA-04-1337-01	1												1																																																														1																																																							1																																																																						
TCGA-09-0369-01	1													1							1	1																			1					1						1																1							1																																																																																																																													1
TCGA-13-1497-01	1													1								1											1														1							1						1																				1								1																														1																																																																																		
TCGA-13-1405-01	1													1										1			1																													1																																																																																																																																																
TCGA-61-2614-01	1													1																																																																																																																																																																																										
TCGA-59-2372-01	1													1																																																																																																																																																																																										
TCGA-24-2254-01	1																1																																1							1																	1																																																																																																																								1							
TCGA-24-1850-01	1																	1																																																																																																																																																											1																											
TCGA-25-1315-01	1																				1																																			1			1																																1																																																																																																													
TCGA-61-1900-01	1																					1	1	1						1																																																									1																																																																																																																	
TCGA-04-1331-01	1																					1		1			1								1	1																																																1																																																																								1																																												1
TCGA-23-1032-01	1																					1		1																																																																1													1																																																																										1																									
TCGA-25-2399-01	1																					1			1		1																																																					1																																																							1																																																																	
TCGA-04-1343-01	1																					1																						1																										1																																																								1																																																																										1
TCGA-13-0885-01	1																					1																												1																																															1																																																															1		1					1																																	
TCGA-25-1326-01	1																					1																																																																													1																																																																																																					
TCGA-13-0894-01	1																					1																																																																																																												1																																																																						
TCGA-04-1369-01	1																					1																																																																																																																																																						1																			1									
TCGA-61-2002-01	1																					1																																																																																																																																																																																1		
TCGA-25-2042-01	1																					1																																																																																																																																																																																		
TCGA-13-1507-01	1																						1																													1																																																																																																																																																				
TCGA-61-1895-01	1																							1			1																							1																																																																											1													1																																																														
TCGA-24-1567-01	1																							1									1																																																																																																																																		1																																					
TCGA-61-2094-01	1																							1																																1																																																																																																																																																
TCGA-13-1492-01	1																							1																																																												1																																																																																																																1				
TCGA-36-2532-01	1																							1																																																																																																																																																					1																											
TCGA-61-2102-01	1																										1						1												1												1				1					1														1																																													1																						1																																																					
TCGA-61-2110-01	1																										1						1																								1																														1																																																																																																																	
TCGA-09-1670-01	1																										1																									1																																																																																																																																																				
TCGA-04-1367-01	1																										1																																																																																						1																	1																																																																						
TCGA-24-1413-01	1																										1																																																																																																																																																																													
TCGA-13-2059-01	1																											1					1																		1																																																																														1																																																																							
TCGA-13-0889-01	1																											1																					1									1																																																																																											1																																																			
TCGA-24-1845-01	1																												1							1																									1																															1																				1																																																										1																	1													
TCGA-13-0886-01	1																													1																				1																														1																																																																																																																								
TCGA-36-1577-01	1																													1																																			1																		1							1	1																																																																																																													1
TCGA-10-0926-01	1																													1																																																																																																																																																																										
TCGA-25-1628-01	1																																1	1																																																																																												1																																																																										
TCGA-23-2643-01	1																																1											1												1																																																																																																																																																
TCGA-10-0928-01	1																																1																	1																							1																																																																																																																															
TCGA-59-2352-01	1																																1																															1		1																											1																																																																																																											
TCGA-25-1627-01	1																																1																															1																																																																																																																																								
TCGA-13-0883-01	1																																1																																																	1																													1																																																																																									
TCGA-09-1661-01	1																																1																																																																																																																																								1																															
TCGA-29-1696-01	1																																1																																																																																																																																																														1									
TCGA-61-2612-01	1																																1																																																																																																																																																																							
TCGA-36-1580-01	1																																1																																																																																																																																																																							
TCGA-20-0991-01	1																																		1																															1														1																																																																																													1																									1		
TCGA-24-1551-01	1																																		1																																																																																																																														1																																							
TCGA-09-1662-01	1																																		1																																																																																																																																																																					1
TCGA-13-1487-01	1																																			1																																			1																																																																													1																																																				
TCGA-13-0890-01	1																																				1							1																																																																																																																														1																														
TCGA-25-2400-01	1																																						1																																																	1																																																																																					1																			1								
TCGA-04-1362-01	1																																						1																																																																																																																																																																	
TCGA-31-1950-01	1																																							1																																																																																																																																																																
TCGA-13-0762-01	1																																												1																												1																																																																																																																		1													
TCGA-61-2101-01	1																																												1																																																																																																																																																											
TCGA-10-0938-01	1																																																	1																1																																																															1																																															1																								
TCGA-61-1728-01	1																																																			1																								1																																																																																																																												
TCGA-29-1783-01	1																																																			1																												1																																																							1													1																																													1							
TCGA-24-2288-01	1																																																			1																												1																																																																																																																								
TCGA-04-1530-01	1																																																			1																																																								1																																														1																																														
TCGA-24-1471-01	1																																																								1																																																																																																																																															
TCGA-09-0364-01	1																																																															1																																																																																																																																								
TCGA-25-1324-01	1																																																																			1					1																																																																							1																																																1								
TCGA-24-1844-01	1																																																																											1				1																									1													1																											1																														1																									
TCGA-24-2260-01	1																																																																															1											1																																																																																		1																											
TCGA-13-0802-01	1																																																																															1																																																																																																																								1
TCGA-36-1571-01	1																																																																															1																																																																																																																								
TCGA-24-0970-01	1																																																																															1																																																																																																																								
TCGA-23-2649-01	1																																																																																		1																			1															1						1																																																																													
TCGA-24-1555-01	1																																																																																						1																																																																	1																																																
TCGA-13-0906-01	1																																																																																						1																																																																		1																								1															1								
TCGA-13-0800-01	1																																																																																						1																																																																				1																																													
TCGA-04-1349-01	1																																																																																																1																																																																																																							
TCGA-04-1347-01	1																																																																																																										1																				1																																														1																											
TCGA-25-1325-01	1																																																																																																											1																																																																																	1											
TCGA-13-0765-01	1																																																																																																																												1																																																																											
TCGA-25-1319-01	1																																																																																																																													1																																																																										
TCGA-10-0935-01	1																																																																																																																																1																																																																							
TCGA-61-1998-01	1																																																																																																																																	1																																																																						
TCGA-24-1560-01	1																																																																																																																																		1																																																																					
TCGA-36-2552-01	1																																																																																																																																				1																																																																			
TCGA-13-0899-01	1																																																																																																																																																1																																																							
TCGA-42-2591-01	1																																																																																																																																																	1														1																																								
TCGA-29-2432-01	1																																																																																																																																																	1																																																						
TCGA-13-1504-01	1																																																																																																																																																			1																									1																											
TCGA-23-1107-01	1																																																																																																																																																															1																																								
TCGA-59-2355-01	1																																																																																																																																																																				1																																			
TCGA-29-1778-01	1																																																																																																																																																																												1																											
TCGA-13-1407-01	1																																																																																																																																																																												1																											
TCGA-25-1321-01	1																																																																																																																																																																														1																									
TCGA-09-2045-01	1																																																																																																																																																																																												1											
TCGA-59-2350-01	1																																																																																																																																																																																																							
TCGA-24-2271-01	1																																																																																																																																																																																																							
TCGA-25-1626-01	1																																																																																																																																																																																																							
TCGA-25-1317-01	1																																																																																																																																																																																																							
TCGA-61-2009-01	1																																																																																																																																																																																																							
TCGA-13-0912-01	1																																																																																																																																																																																																							
TCGA-29-1707-01	1																																																																																																																																																																																																							
TCGA-04-1655-01	1																																																																																																																																																																																																							
TCGA-24-2290-01	1																																																																																																																																																																																																							
TCGA-24-1545-01	1																																																																																																																																																																																																							
TCGA-25-1633-01	1																																																																																																																																																																																																							
TCGA-04-1364-01	1																																																																																																																																																																																																							
TCGA-61-2088-01	1																																																																																																																																																																																																							
TCGA-13-0797-01		1	1		1																																																																																																																																																																																																			
TCGA-36-1574-01		1	1				1																1																																																																																																																																																						1																											
TCGA-04-1353-01		1	1						1															1			1																																																																																																																																																		1																											
TCGA-61-2109-01		1	1						1																										1																																																																																																																																																																					
TCGA-29-1777-01		1	1									1										1								1																				1							1				1																																																																		1																																										1																															
TCGA-24-2297-01		1	1									1												1			1								1																					1																																																																																																																																																
TCGA-36-2549-01		1	1											1																			1																												1																																																																																																																1																											
TCGA-13-1510-01		1	1																																		1																																																																																																																																																																			
TCGA-72-4234-01		1	1																																																	1				1																								1																																																																																																																								
TCGA-24-1927-01		1	1																																																																																																																																																																										1																											
TCGA-09-1668-01		1	1																																																																																																																																																																																																					
TCGA-24-2023-01		1		1	1				1				1														1																																																																																																																																																																													
TCGA-24-1467-01		1		1	1							1																								1																																												1																																																																																																																								
TCGA-20-1684-01		1		1	1								1																																							1																												1																																																																																																															1									
TCGA-09-1667-01		1		1	1																												1																																															1																																																																																													1																											
TCGA-13-A5FU-01		1		1	1																																																																											1																																																																																																																								
TCGA-61-1918-01		1		1	1																																																																																																																																																																								1																											
TCGA-13-1511-01		1		1	1																																																																																																																																																																																																			
TCGA-13-0768-01		1		1					1			1																																																																				1																																																																																																																								
TCGA-72-4233-01		1		1								1															1																																																					1																																																																																																																								
TCGA-13-0723-01		1		1								1																																																																																											1																																																																						1																											
TCGA-23-1109-01		1		1									1																																											1							1																																																																																																																																									
TCGA-24-1550-01		1		1									1																																											1																																																																																																																																																
TCGA-30-1856-01		1		1																		1																																										1																1																																																																															1														1																											
TCGA-09-2051-01		1		1																													1																																																																																																																																																																							
TCGA-10-0936-01		1		1																																																																												1																																																																																																																								
TCGA-72-4240-01		1		1																																																																																																																																																																																																				
TCGA-13-1500-01		1		1																																																																																																																																																																																																				
TCGA-61-1724-01		1			1							1																																												1																								1																																																																																													1																											
TCGA-23-2084-01		1			1									1																																						1																																																																																																																																																				
TCGA-WR-A838-01		1			1																												1																																															1																																																																																																																								
TCGA-09-0367-01		1			1																														1																	1																																																																																																																									1																											
TCGA-25-1314-01		1			1																																																																																																																																																																																																			
TCGA-13-A5FT-01		1							1			1	1																				1																																																																																																																																																																							
TCGA-61-1907-01		1							1								1					1								1			1																			1				1																																1																																				1										1					1										1																																				1															
TCGA-36-2544-01		1								1														1			1								1	1																				1																																																																																																																					1												1															
TCGA-25-2398-01		1										1	1																																																																																																																																																																																											
TCGA-24-2293-01		1										1										1																																																																																																																																												1																																						
TCGA-23-1121-01		1										1												1									1			1													1																															1																																																																																																																	1							
TCGA-10-0930-01		1										1												1																																																															1														1																																																																1																											1								
TCGA-23-1027-01		1										1															1								1																																																																																																																																																																					
TCGA-42-2588-01		1										1																				1																								1																																																																																																																																																
TCGA-04-1356-01		1										1																					1			1													1							1																																																																																																																																																
TCGA-29-1692-01		1										1																																																	1																																																																																																																																											
TCGA-61-1917-01		1										1																																																																				1																																																																																																																								
TCGA-59-A5PD-01		1										1																																																																																																																																																																																												
TCGA-24-2036-01		1												1										1												1													1																																																																																																																																																							
TCGA-13-0801-01		1																		1		1		1																																																																																																																																																																																
TCGA-29-1694-01		1																				1					1																																																																																																																																																																													
TCGA-13-0758-01		1																						1									1																1							1					1																																																																																																																																				1							
TCGA-29-1693-01		1																							1											1																																																																																																																																																																				
TCGA-13-0901-01		1																													1					1																				1																								1																					1																																																																																																			
TCGA-29-1769-01		1																															1		1	1																				1																	1																																																																																																																															
TCGA-36-2545-01		1																																	1																										1																																																									1																														1																								1	1																											
TCGA-31-1944-01		1																																	1																																																																																																																																																																					
TCGA-24-1546-01		1																																										1																																																																																																									1																																																			
TCGA-30-1853-01		1																																																																														1																																																																																																																								
TCGA-VG-A8LO-01		1																																																																														1																																																																																																																								
TCGA-13-0897-01		1																																																																														1																																																																																																																								
TCGA-29-2425-01		1																																																																																																																																																																											1																											
TCGA-61-1743-01		1																																																																																																																																																																											1																											
TCGA-72-4241-01		1																																																																																																																																																																																																						
TCGA-24-1928-01		1																																																																																																																																																																																																						
TCGA-25-2397-01		1																																																																																																																																																																																																						
TCGA-13-0908-01		1																																																																																																																																																																																																						
TCGA-29-2436-01		1																																																																																																																																																																																																						
TCGA-04-1654-01		1																																																																																																																																																																																																						
TCGA-30-1861-01		1																																																																																																																																																																																																						
TCGA-13-0766-01		1																																																																																																																																																																																																						
TCGA-42-2590-01		1																																																																																																																																																																																																						
TCGA-36-2547-01			1	1	1																		1																									1				1																																				1															1																																														1																								1																											
TCGA-24-1549-01			1	1								1															1									1																																												1																																																																																																																								
TCGA-04-1342-01			1	1								1																					1																																																																																		1																																																																																	1				
TCGA-13-2065-01			1		1							1									1																																																																																																																																																																																			
TCGA-04-1638-01			1		1																																																																																						1				1																																											1																													1						1			1																								
TCGA-30-1860-01			1						1			1												1									1			1													1																																																																																																																																																1							
TCGA-13-0893-01			1																			1																	1													1									1																																							1																																																																																																				
TCGA-25-2391-01			1																					1			1								1																					1																																																																																																																																																
TCGA-04-1536-01			1																														1																																																																																																																																												1																											
TCGA-10-0933-01			1																																																																																											1																																																																																																										
TCGA-23-2079-01			1																																																																																															1																																																																																																						
TCGA-24-1924-01			1																																																																																																																																																																										1																											
TCGA-24-2027-01			1																																																																																																																																																																																																					
TCGA-13-0799-01			1																																																																																																																																																																																																					
TCGA-57-1994-01				1	1							1																																																																																																																																																																																												
TCGA-13-0794-01				1	1																												1			1																																												1																																																																																																																								
TCGA-61-2012-01				1			1					1										1																																																																																																																																																																																		
TCGA-29-2429-01				1					1																1		1								1														1			1																												1																																																																		1																											1																											
TCGA-31-1951-01				1					1																																																																							1																																																																																																																								
TCGA-13-0757-01				1								1																																																																																																																																																																	1																											
TCGA-36-1581-01				1								1																																																																																																																																																																																												
TCGA-24-2020-01				1								1																																																																																																																																																																																												
TCGA-29-1704-01				1									1																						1																																																																																																																																																																					
TCGA-30-1887-01				1									1																																																																																																																																																																																											
TCGA-25-1877-01				1									1																																																																																																																																																																																											
TCGA-13-0727-01				1																1																																																																																																																																																																																				
TCGA-25-2393-01				1																			1										1																							1																																									1																																																																																																							
TCGA-13-1506-01				1																													1																																															1																																																																																																																								
TCGA-25-1870-01				1																													1																																															1																																																																																																																								
TCGA-61-2017-01				1																																													1																															1																																																																																																																	1							
TCGA-13-0764-01				1																																																1																																																																																																																																																				
TCGA-30-1866-01				1																																																				1																								1																																																																																																																								
TCGA-25-1323-01				1																																																																												1																																																																																													1																											
TCGA-04-1371-01				1																																																																												1																																																																																																																								
TCGA-30-1867-01				1																																																																																																																																																																																																				
TCGA-36-1576-01				1																																																																																																																																																																																																				
TCGA-24-2026-01					1							1																																																																																																																																																																																												
TCGA-25-1871-01					1								1																				1																																																																																																																																																																							
TCGA-09-2056-01					1																	1											1																																1																																		1																																1																														1																																							
TCGA-25-1316-01					1																												1																																																																																																																																																																							
TCGA-29-A5NZ-01					1																																																																											1																																																																																													1																											
TCGA-57-1586-01					1																																																																																																																																																																																																			
TCGA-29-2428-01					1																																																																																																																																																																																																			
TCGA-24-2035-01								1															1																																																																																																																																																																																	
TCGA-24-1923-01									1			1																																																																																																																																																																																												
TCGA-23-1120-01									1					1																																																									1																																1																																																																				1																								1	1				
TCGA-72-4232-01									1																		1																																																																																																																																																																													
TCGA-04-1360-01												1																					1		1																																																																																																																																																																					
TCGA-24-2033-01												1																																																																				1																																																																																													1																											
TCGA-24-0975-01												1																																																																																																																																																																																												
TCGA-09-2043-01												1																																																																																																																																																																																												
TCGA-29-2431-01													1																																																																																																																																						1																				1						1																											
TCGA-61-2098-01													1																																																																																																																																																																1																											
TCGA-24-1930-01														1																																						1																																																																																																																																																				
TCGA-13-0717-01																		1				1					1									1																				1																																																																																																																																																
TCGA-13-1408-01																		1				1																			1																																																			1							1																																																		1		1																																																	
TCGA-61-1899-01																			1																																					1																																																																1																																																																																
TCGA-59-2354-01																						1					1																																																																																	1															1																																																																													
TCGA-36-2530-01																						1						1																																1																																																																																																																																					1							
TCGA-61-1722-01																						1															1															1																																																																																																																																																				
TCGA-29-1774-01																						1																																																																																																																																																																																		
TCGA-61-1727-01																									1								1		1																	1																																																									1																																							1				1																																																
TCGA-09-1664-01																											1						1																																																																1																																																																																																							
TCGA-04-1648-01																											1																								1																																																																								1																																																																													
TCGA-61-2018-01																											1																																																																																																																																																																													
TCGA-24-2029-01																											1																																																																																																																																																																													
TCGA-13-0888-01																																	1																							1																																																																																																																																																
TCGA-72-4231-01																																	1																												1																			1																																																																																																																								
TCGA-09-1672-01																																	1																																																												1																1																																							1																																																				
TCGA-5X-AA5U-01																																	1																																																																																										
