Gene	TP53	SKP2	RB1	TRIP13	PTEN	EGFR	FOXM1	BCL2L1	CCNE1	PLK3	FADD	BID	TK1	CREB3	CDKN2A	GRB2	PIK3CA	PIK3R1	TFDP1	UFD1L	MDM2	REL	SETDB1	AKT1	APC	CDK6	PRKAA1	S100A8	UBE2I	FOXA1	EXOC3	SMN1	ANG	MAX	GHR	MYC	CCNB1	YY1	WNK1	SOX2	RICTOR	NEDD8	CDKN1A	CHGB	MTOR	HSP90AA1	RAP1B	TTC5	DYRK2	PPP1CA	CASP10	CDC42	CTNNB1	ARNT	CCNK	PRKAB2	CTNNA1	HIF1A	CTTN	BAK1	TNFRSF10B	CEP72	ALX4	RIPK1	TP73	CRKL	MAP4K1	USP7	TAF9	FDXR	MCM10	LAMA4	SELENBP1	LZTR1	BARD1	UBE3A	RAD1	SP1	HOMEZ	CHD3	SUMO1	PDGFRB	EXOC7	TAP1	JUN	HDAC2	ATM	PRMT1	COMT	CCNA2	KAT2B	ARIH2	XRCC6	SH2D1A	COPS5	SFN	CDC5L	ATF2	TARS	TARSL2	TSC2
Rank	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
GeneName	TP53	SKP2	RB1	TRIP13	PTEN	EGFR	FOXM1	BCL2L1	CCNE1	PLK3	FADD	BID	TK1	CREB3	CDKN2A	GRB2	PIK3CA	PIK3R1	TFDP1	UFD1L	MDM2	REL	SETDB1	AKT1	APC	CDK6	PRKAA1	S100A8	UBE2I	FOXA1	EXOC3	SMN1	ANG	MAX	GHR	MYC	CCNB1	YY1	WNK1	SOX2	RICTOR	NEDD8	CDKN1A	CHGB	MTOR	HSP90AA1	RAP1B	TTC5	DYRK2	PPP1CA	CASP10	CDC42	CTNNB1	ARNT	CCNK	PRKAB2	CTNNA1	HIF1A	CTTN	BAK1	TNFRSF10B	CEP72	ALX4	RIPK1	TP73	CRKL	MAP4K1	USP7	TAF9	FDXR	MCM10	LAMA4	SELENBP1	LZTR1	BARD1	UBE3A	RAD1	SP1	HOMEZ	CHD3	SUMO1	PDGFRB	EXOC7	TAP1	JUN	HDAC2	ATM	PRMT1	COMT	CCNA2	KAT2B	ARIH2	XRCC6	SH2D1A	COPS5	SFN	CDC5L	ATF2	TARS	TARSL2	TSC2
MutualExclScore	30.65840625662606	7.081024732921009	7.785119047619047	11.737628363208854	14.08766778457181	7.719208058023846	5.837770562770563	7.486179506767741	7.247855799171587	1.3333333333333333	13.965239804055594	1.9262458731498975	2.6749420900736687	4.969265353669378	39.22587859337086	1.8212656194854335	3.715685703185703	1.4392857142857143	5.229304029304029	3.3511208949289446	2.169083694083694	6.847227669131694	3.7156116544274442	2.9930916305916306	2.5745421245421247	6.911507936507935	6.813961240857519	3.009821611137401	0.0	3.7478646353646363	12.40429502987552	1.3142857142857143	1.5570526695526696	0.0	7.45689053378681	0.0	0.8718614718614718	2.188924963924964	8.391669849758083	61.228533248657165	7.810389812286089	1.3149531024531025	0.21428571428571427	0.6523199023199022	1.3588235294117648	2.1401154401154403	2.0976551226551226	2.0709415584415583	2.2333694083694082	0.07692307692307693	0.3333333333333333	0.5555555555555556	0.4666666666666667	3.381845420661211	2.6055916305916305	5.636695614327192	1.3293040293040292	0.09090909090909091	14.365239804055594	0.125	0.25	11.937628363208855	0.46726190476190477	2.0766233766233766	3.243055555555556	3.4420299858380354	9.766021478521477	0.699206349206349	0.8920634920634921	2.3068865345181133	0.6197311460469355	2.0103535353535356	3.110416849232639	4.034887128695178	1.023302574618364	3.228376198964434	6.917965569861848	0.2909090909090909	1.8171717171717174	0.5769230769230769	0.0	1.594022644022644	2.153210063929878	0.6166666666666667	0.4583333333333333	0.0	0.9094136857294753	0.5200757575757576	3.3511208949289446	0.16666666666666666	0.85	0.3611111111111111	0.842156862745098	0.4583333333333333	0.37763157894736843	0.0625	0.0	0.3159090909090909	7.903246955143232	3.4583244971402873	0.5418923182081077
MutQty	134	76	32	100	63	41	27	34	44	2	73	19	16	31	164	17	23	9	16	30	15	39	34	20	11	26	75	26	0	21	103	8	14	0	78	0	7	15	44	240	82	10	2	5	7	17	14	17	17	1	1	2	3	31	17	39	7	1	76	1	1	101	3	12	12	31	51	5	7	19	4	11	30	34	7	19	75	2	14	3	0	7	19	3	2	0	6	4	30	1	3	2	4	2	3	1	0	3	75	20	5
TCGA-21-5782-01	1	1	1								1						1										1			1					1					1	1	1																	1				1														1																			1			1		
TCGA-33-4533-01	1	1	1																								1								1					1	1																													1							1																						1		
TCGA-66-2788-01	1	1		1	1										1	1											1				1				1						1				1																	1														1	1						1										1						1		
TCGA-60-2707-01	1	1		1	1										1												1				1				1					1	1																					1															1																						1		
TCGA-39-5024-01	1	1		1	1										1												1				1				1						1																					1															1																						1		
TCGA-66-2766-01	1	1		1		1		1	1			1					1		1	1		1					1				1				1					1	1																					1				1	1							1	1		1												1										1		
TCGA-22-1011-01	1	1		1							1															1	1			1	1				1						1					1													1			1															1																						1		
TCGA-18-3414-01	1	1		1											1		1					1					1				1				1						1																					1											1				1																						1		
TCGA-22-5492-01	1	1		1											1						1	1			1		1				1				1						1																					1															1																						1		
TCGA-21-5787-01	1	1		1											1												1				1				1						1			1																		1															1			1																			1		
TCGA-66-2756-01	1	1		1											1												1				1				1						1																1					1															1					1																	1		
TCGA-85-6560-01	1	1		1													1								1		1			1	1				1						1																					1															1																						1		
TCGA-60-2723-01	1	1		1																	1						1				1				1					1	1						1		1													1															1		1																				1		
TCGA-60-2720-01	1	1		1																							1				1				1				1		1																					1															1																						1		
TCGA-21-5784-01	1	1		1																							1				1				1						1																					1															1																						1		
TCGA-33-4532-01	1	1		1																											1									1																						1					1			1																														1	
TCGA-46-6025-01	1	1			1	1							1	1		1											1								1					1	1															1														1	1						1						1																1	1	1
TCGA-51-4081-01	1	1					1																				1								1				1	1	1																		1													1					1																						1		
TCGA-18-4083-01	1	1													1												1			1					1					1	1		1	1																								1							1		1																						1		
TCGA-63-5131-01	1	1																				1					1								1					1	1																									1	1							1																											1
TCGA-56-1622-01	1		1	1	1																										1									1																						1																																							
TCGA-18-3421-01	1		1		1													1												1		1					1								1								1																1																																
TCGA-66-2783-01	1		1		1																																			1																																											1																		
TCGA-22-4601-01	1		1			1	1																																1	1																1																																													
TCGA-66-2793-01	1		1												1							1								1			1																																														1				1				1														
TCGA-18-4086-01	1		1												1																									1																																												1																1	
TCGA-66-2754-01	1		1												1																																																	1																																					
TCGA-22-4607-01	1		1															1																																																																																			
TCGA-22-4595-01	1		1																			1		1			1								1			1		1	1					1									1									1																																					
TCGA-43-6143-01	1		1																				1					1												1														1													1					1	1																		1										
TCGA-66-2763-01	1		1																					1														1	1							1									1																																														
TCGA-34-5240-01	1		1																					1																1																																																													
TCGA-39-5021-01	1		1																																					1																																								1																					
TCGA-66-2758-01	1			1	1							1			1																1								1	1																						1																																						1	
TCGA-18-3417-01	1			1	1							1																			1								1	1																						1																1				1					1														
TCGA-70-6723-01	1			1		1					1												1	1				1			1		1							1								1						1		1			1			1											1																												
TCGA-66-2744-01	1			1							1									1						1	1				1				1																								1			1				1								1													1		1												
TCGA-22-1016-01	1			1																							1				1										1																					1																																1	1						
TCGA-39-5027-01	1				1	1									1																									1																																1				1																						1			
TCGA-60-2708-01	1				1	1																								1												1																																																											
TCGA-22-5489-01	1				1		1								1		1																						1																																																														
TCGA-18-3415-01	1				1			1							1								1					1												1														1		1																	1																				1							1	
TCGA-33-4583-01	1				1			1									1														1																																				1																																		
TCGA-66-2727-01	1				1							1													1															1																																1																													
TCGA-18-3406-01	1				1									1	1											1																																														1																													
TCGA-43-3920-01	1				1										1	1																																																						1													1																		
TCGA-34-2596-01	1				1										1																									1																						1																																							
TCGA-22-4599-01	1				1										1																																																					1																																	
TCGA-63-5128-01	1				1										1																																																																					1																	
TCGA-56-5897-01	1				1										1																																																																																						
TCGA-34-5927-01	1				1																										1																																																																						
TCGA-60-2713-01	1				1																																		1	1																																																													
TCGA-60-2710-01	1				1																																			1				1																																																									
TCGA-56-6546-01	1				1																																																																						1																										
TCGA-34-5928-01	1				1																																																																																1																
TCGA-22-4593-01	1					1			1		1				1																																												1					1																																					
TCGA-66-2742-01	1					1									1								1					1												1									1					1		1																	1																												
TCGA-66-2792-01	1					1									1												1								1					1	1																										1																																		
TCGA-51-4080-01	1					1									1																									1	1																																																												
TCGA-18-5592-01	1					1									1																																								1																																														
TCGA-56-6545-01	1					1													1							1																																																																											
TCGA-37-3789-01	1					1																		1		1													1	1						1														1																																									
TCGA-18-3408-01	1					1																																		1																					1																																								
TCGA-22-5471-01	1						1				1	1		1	1					1																				1																			1				1			1								1															1												1
TCGA-22-5477-01	1						1								1																								1	1	1																																																												
TCGA-18-3410-01	1							1			1				1		1																																										1																																										
TCGA-39-5016-01	1							1				1								1						1														1																										1								1															1									1			
TCGA-21-5786-01	1							1							1							1													1																				1																																														
TCGA-34-2600-01	1							1							1								1										1							1		1						1																				1											1																						
TCGA-22-5478-01	1							1																		1													1																																																														
TCGA-18-3419-01	1							1																																															1																																					1									
TCGA-18-3416-01	1								1		1	1	1		1	1				1		1																		1																			1							1				1				1	1								1				1		1						1						
TCGA-66-2800-01	1								1					1	1										1		1								1					1	1							1																			1																				1														
TCGA-33-4538-01	1								1						1															1										1																																																													
TCGA-18-3411-01	1								1						1																								1	1									1																																																			1	
TCGA-66-2777-01	1								1						1																									1																																										1																			
TCGA-66-2795-01	1								1										1			1	1					1												1										1				1		1											1						1																											1	
TCGA-21-1076-01	1								1																															1																											1									1																									
TCGA-63-6202-01	1								1																																																																																												
TCGA-60-2722-01	1										1				1							1	1					1												1														1		1			1														1																												
TCGA-39-5037-01	1										1				1											1													1	1																			1																																										
TCGA-66-2767-01	1										1				1																																												1								1																																		
TCGA-66-2768-01	1										1																								1																								1																																										
TCGA-34-5239-01	1										1																																		1														1																																										
TCGA-66-2757-01	1												1			1																																																						1				1		1							1																		
TCGA-46-3768-01	1													1	1																									1																									1							1																													
TCGA-66-2794-01	1													1								1									1									1													1																																																
TCGA-66-2765-01	1													1																															1																																																							1	
TCGA-37-3783-01	1														1	1	1									1																																												1													1		1																
TCGA-66-2755-01	1														1		1					1																		1				1													1																																												
TCGA-66-2759-01	1														1		1																						1	1																																																		1											
TCGA-18-3407-01	1														1		1																							1																																												1																	
TCGA-43-3394-01	1														1										1															1																																																													
TCGA-66-2786-01	1														1																							1																	1																																														
TCGA-66-2787-01	1														1																									1					1																							1											1																						
TCGA-22-4604-01	1														1																									1																			1																																									1	
TCGA-39-5019-01	1														1																									1																																																													
TCGA-22-5474-01	1														1																									1																																																													
TCGA-34-5929-01	1														1																									1																																																													
TCGA-66-2770-01	1														1																									1																																																													
TCGA-60-2712-01	1														1																									1																																																													
TCGA-37-4135-01	1														1																														1																																																								
TCGA-33-4586-01	1														1																																																									1																													
TCGA-33-6737-01	1														1																																																									1																													
TCGA-22-1012-01	1														1																																																												1																										
TCGA-39-5028-01	1														1																																																																																						
TCGA-39-5035-01	1														1																																																																																						
TCGA-51-4079-01	1																1					1	1					1												1														1		1																	1																												
TCGA-46-3767-01	1																1							1																																																										1																			
TCGA-33-4547-01	1																1																						1	1																																																													
TCGA-22-5491-01	1																1																							1																																							1																						
