Gene	PIK3CA	TP53	PIK3R1	CTNNB1	PTEN	MYC	ERBB2	VCAN	APC	MAX	NRXN1	BCL2L1	MACF1	MYO16	CRK	CDH1	PDGFRB	ABL1	SIPA1L1	MCL1	LEF1	CTNND1	ERBB3	GRB2	PLCG1	VAV2	GABRA3	NCK1	PDZD2	DDX5	E2F1	BCL9	CCND1	SRC	SALL4	FYN	MED12	CCNE1	AR	AXIN2	RHOA	TNIK	ITGA2B	AGAP2	TRRAP	EGFR	SOS1	RB1	TRIM28	MTOR	IGF2BP1	CHD3	STEAP3	BRCA1	EP300	ESR1	GCN1L1	TP63	CHD8	TCF7L2	CACNA1G	AXIN1	PTPRB	BMP1	PPP2R1A	SUPT6H	RAC1	PTPRJ	CBL	PTPRG	BTRC	TLE1	TEK	TNS3	CREB1	ATXN1	CDC42	SMARCA4	TAF1	KRAS	CSDE1	CREBBP	ARID3A	TP73	FAM123B	AKT1	IRS4	CHD4	FGFR3	TIAM1	ATM	FLNA	TTN	TJP2	FBXW7	CELSR3	VIM	ABL2	HUWE1	PTPN12	IGSF21	SMAD9	PPP1R13L	HTT	CUL1	AP4M1	USP47	DST	NF1	RANBP2	DYRK2	CDX1	CTNNA1	MAPK14	SIN3A	MET	DVL3	FLNC	RELN	GSK3B	ATF7IP	NEB	BRD1	PXN	TULP4	CACNA1A	ALK	PAK1	SPTBN2	DOCK3	FOXA2	ZNF512B	ESR2	AKAP6	DOCK7	SMAD2	MEGF10	AIFM2	GIGYF2	SKIL	RASA1	KRT1	KIAA1549	MBD5	LRP6	PLEKHA7	PMS2	DOCK1	RIF1	DISC1	LZTR1	INSR	SMG7	MYO6	SYNE1	USP7	EPX	MLL4	POLR1B	ITGB2	ARHGEF11	TSC2	MYLK	CAD	CBX3	HIPK2	SPEN	PRKDC	SPTBN1	PIK3CB	CASP1	TPR	SHB	TJP1	PTPRK	SMAD4	DKK1	CNTNAP2	PVRL1	KIAA1543	LRP1	MAPK8	NLRP1	SF3B1	SMAD3	PRPF40A	MGA	UBE2I	SIK1	UBQLN4	CSMD2	KAT5	PCDHA4	EMX1	YLPM1	ATR	FGFR1	FLNB	KLK3	LRP5
TCGA-BG-A0MO-01				1																																														1																																																																																																							1																																															
TCGA-AP-A0LL-01				1																																														1																																																																																																																																																						
TCGA-BG-A0VT-01				1																																																																														1																																																																																																																						
TCGA-B5-A121-01				1																																																																																																																																																																																																				
TCGA-A5-A7WK-01					1	1	1																															1																																																			1																																																																																																															
TCGA-EY-A3L3-01					1	1														1																																																																																																							1																																																																													
TCGA-AJ-A3EM-01					1	1														1																																																																																																							1																																																																													
TCGA-B5-A0KB-01					1	1																																1																																																																																																																																																																		
TCGA-BS-A0TE-01					1	1																																											1				1					1					1																														1																								1					1													1																				1																																1		1											1
TCGA-BS-A0U8-01					1		1		1							1																					1					1																		1		1																		1													1		1	1								1		1												1							1																							1				1																																																
TCGA-A5-A0GH-01					1				1										1																																		1		1																																						1	1																																																																				1																																						1
TCGA-BG-A0VW-01					1				1																																				1																				1								1							1													1	1																																															1																									1														1																				
TCGA-BK-A13C-01					1															1																																																																				1							1																																																																																																									
TCGA-AX-A3G1-01					1															1																																																																																																																																																																																				
TCGA-A5-A0R8-01					1																	1																	1																																																	1							1								1																																																	1																																																
TCGA-A5-A0GQ-01					1																											1																								1																																					1																																																																				1																	1		1																				
TCGA-B5-A0K4-01					1																																						1																																																																																																																																																													
TCGA-BS-A0U7-01					1																																								1																										1																																																																																																							1																										
TCGA-D1-A0ZR-01					1																																																		1																																																																																																																																																	
TCGA-D1-A1O0-01					1																																																																																				1																																																																																																															
TCGA-AJ-A3IA-01					1																																																																																																																						1																																																																													
TCGA-BG-A0M2-01					1																																																																																																																																																																																																			
TCGA-B5-A11Q-01					1																																																																																																																																																																																																			
TCGA-EY-A3QX-01						1	1					1																																																																																																																																																																																												
TCGA-FI-A2EY-01						1	1													1																																																																					1																																																																																																															
TCGA-AX-A2IO-01						1	1																																															1																																																																																																																																																		
TCGA-DI-A2QT-01						1	1																																																																																																						1																																																																																											
TCGA-A5-A1OG-01						1						1																										1											1																																																																																																																																																							
TCGA-AX-A3G7-01						1						1																										1																																																																							1																																																																																											
TCGA-JU-AAVI-01						1						1																										1																																																																																																																																																																		
TCGA-AJ-A3I9-01						1						1																																																																																																															1																																																																													
TCGA-D1-A179-01						1						1																																																																																																																																																																																												
TCGA-EY-A1GJ-01						1						1																																																																																																																																																																																												
TCGA-EY-A4KR-01						1														1																		1											1																																																												1														1																																																																													
TCGA-AJ-A3BF-01						1														1																													1																															1																																																																																																																								
TCGA-EY-A1GC-01						1														1																													1																																																																																																																																																							
TCGA-H5-A2HR-01						1														1																																																																																									1																																																																																											
TCGA-D1-A2G7-01						1														1																																																																																																																																																																																				
TCGA-BG-A0YU-01						1																	1																																																															1																																																																																																																		
TCGA-AJ-A3BD-01						1																																1																																										1																																																																																																																								
TCGA-D1-A1NW-01						1																																1																																																																																																																																																																		
TCGA-A5-A2K2-01						1																																1																																																																																																																																																																		
TCGA-AX-A2HK-01						1																																1																																																																																																																																																																		
TCGA-KP-A3W1-01						1																																																																																			1																																		1																																																																													
TCGA-AX-A2H4-01						1																																																																																			1																																																																																																															
TCGA-FI-A2EU-01						1																																																																																			1																																																																																																															
TCGA-A5-A2K4-01						1																																																																																																							1																																																																																											
TCGA-EY-A2OQ-01						1																																																																																																																																																																																																		
TCGA-AX-A3GI-01						1																																																																																																																																																																																																		
TCGA-PG-A914-01						1																																																																																																																																																																																																		
TCGA-AX-A3FX-01						1																																																																																																																																																																																																		
TCGA-B5-A3S1-01							1					1								1																																																																					1																																																																																																															
TCGA-AJ-A3TW-01							1					1																										1																																																																																																																																																																		
TCGA-E6-A8L9-01							1					1																																																																																																																																																																																												
TCGA-EY-A54A-01							1													1																		1																																																																																																																																																																		
TCGA-AJ-A6NU-01							1													1																		1																																																																																																																																																																		
TCGA-AJ-A3QS-01							1																															1																																																																																																																																																																		
TCGA-D1-A3JP-01							1																															1																																																																																																																																																																		
TCGA-2E-A9G8-01							1																																																																									1																																																																																																																								
TCGA-FI-A2F9-01							1																																																																																		1																																																																																																															
TCGA-KP-A3W4-01							1																																																																																		1																																																																																																															
TCGA-AJ-A3NH-01							1																																																																																																						1																																																																																											
TCGA-AX-A1C7-01												1	1																1																																1																																		1																																																																																																									
TCGA-EY-A1GM-01												1																										1																																																																																																																																																																		
TCGA-5B-A90C-01												1																																																																																																	1																																																																																											
TCGA-AX-A3FW-01												1																																																																																																															1																																																																													
TCGA-AX-A3G6-01												1																																																																																																																																																																																												
TCGA-DI-A0WH-01																	1					1										1		1											1									
