SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
132	45	25	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,COL18A1,SMAD9
133	46	26	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,SRC,CHD3,JUN,PAK1,ITIH1,MCL1,MYST1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,COL18A1,SMAD9
134	46	27	63	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,SRC,CHD3,JUN,PAK1,ITIH1,MCL1,MYST1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NCK1,OMA1,COL18A1,SMAD9
135	47	28	63	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,ITIH1,MCL1,MYST1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NCK1,OMA1,COL18A1,SMAD9,SETD7
136	48	29	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,ITIH1,MCL1,MYST1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
137	49	30	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
138	50	30	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
139	50	30	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
140	51	31	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
141	51	31	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
142	51	31	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
143	51	31	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
144	52	31	63	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
145	52	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
146	52	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
147	52	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
148	52	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
149	53	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
150	53	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
151	53	32	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
152	54	32	63	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
153	54	33	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
154	54	33	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
155	54	33	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,SMAD9,SETD7
156	55	34	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,DST,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,HUWE1,SMAD9,SETD7
157	56	34	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,DST,MAP2K4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,HUWE1,SMAD9,SETD7
158	56	34	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,DST,MAP2K4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,HUWE1,SMAD9,SETD7
159	56	34	62	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,DST,MAP2K4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,HUWE1,SMAD9,SETD7
160	57	34	63	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,AR,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,DST,MAP2K4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,HUWE1,SMAD9,SETD7
161	57	34	63	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,AR,MAP3K1,IGF1R,ESR1,GRB2,SMAD3,MTOR,PLCG1,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,ERBB4,SRC,CHD3,JUN,PAK1,IRS4,PMS2,CDKN1A,SYNE1,DST,MAP2K4,ESR2,ITIH1,MCL1,MYST1,NLRC4,TYRP1,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,HDAC1,TNIK,NRXN1,RELN,CACNA1A,MYO16,TNS3,DISC1,NFYC,NCK1,OMA1,RANBP2,COL18A1,HUWE1,SMAD9,SETD7
