Gene	TP53	PIK3CA	MYC	CCND1	ERBB2	PIK3R1	MAX	ITIH1	RB1	CDH1	EGFR	MCL1	MYST1	NLRC4	BRCA1	CTNNB1	PTEN	TYRP1	RNASEN	ERBB3	FOXA1	ATXN1	CDKN1B	APC	VAV2	GCN1L1	VCAN	TERT	SP1	SUPT6H	E2F1	ANKS1B	CRK	AKT1	MYB	ATM	IKBKB	CDC42	ONECUT1	CTNNA1	IREB2	MAPK14	CCNE1	ABL1	AGAP2	PDGFRB	SMAD4	RHOA	SETDB1	PRDM1	AR	MAP3K1	IGF1R	TTN	HDAC1	ESR1	GRB2	SMAD3	SOS1	MTOR	TNIK	PLCG1	GATA3	NCOR1	FYN	ITGB4	MACF1	TAF4B	SMAD2	RAC1	ERBB4	JAK1	ITGB3	SRC	NRXN1	MAPK6	NFKB1	RELN	MET	CACNA1A	MYO16	TRRAP	TNS3	DISC1	NFYC	CHD3	JUN	ITGA6	NCK1	RIF1	PAK1	JAK2	OMA1	NRCAM	IRS4	RANBP2	SIPA1L1	COL18A1	ITGB2	MAGI3	INTS4	PMS2	APOB	HSPA12A	PTPN12	HUWE1	DAB1	ITGAM	CDKN1A	PDZD2	SMAD9	CDC5L	SYNE1	MLL3	SETD7	CHGB	HGS	EPB41L1	ATN1	DST	MAP2K4	ESR2	TSC22D1	NOTCH1	TK1	DLG1	CREBBP	PTPRB	STAT3	ATXN7	PPP1CA	DSCAML1	TAF1	TSC2	HTT	NEB	PLXNB3	LPA	BCAR1	BARD1	PTPRJ	USP7	CDKN2A	UBQLN4	TBC1D4	GRIN2B	JAK3	AKAP13	TLN1	TRAF6	UBE2I	CELSR3	GFI1B	LRP1	ATR	PLK3	DMD	STAT6	CRMP1	WNK1	SPEN	KDR	MAGI2	PTPRG	ITGAV	MRE11A	ITGB1	BCAR3	CTNND1	SMAD5	SF3B1	LYN	SKIL	NBN	DNTT	ZFP36L1	PPARG	ABL2	CREB1	SYNGAP1	GSK3B	PRKDC	REL	NOTCH3	ZHX1	ATF7IP	AXIN1	GRIN2A	MEGF8	SIN3A	GOLGA2	TRIM28	TGFA	EGF	ARNT	RANBP10	PLXND1	NEDD9	PRPF40A	TOPBP1
TCGA-A7-A425-01		1																																																				1																																																																																																																																																		
TCGA-BH-A0HI-01		1																																																				1																																																																																																																																																		
TCGA-A2-A25C-01		1																																																				1																																																																																																																																																		
TCGA-AR-A5QP-01		1																																																				1																																																																																																																																																		
TCGA-OL-A5RX-01		1																																																													1	1																																																		1																																																																																						
TCGA-BH-A0H3-01		1																																																													1	1																																																																																																																																								
TCGA-BH-A0DK-01		1																																																													1																																										1																																																																																															
TCGA-BH-A0EA-01		1																																																													1																																															1																																																																								1																		
TCGA-D8-A27K-01		1																																																													1																																																	1					1																																																																																			
TCGA-A2-A0D3-01		1																																																													1																																																			1																																																																																						
TCGA-E9-A1NI-01		1																																																													1																																																										1																															1																																													1			
TCGA-B6-A0I5-01		1																																																													1																																																																																																																																									
TCGA-E9-A249-01		1																																																													1																																																																																																																																									
TCGA-E9-A1NH-01		1																																																													1																																																																																																																																									
TCGA-A2-A0EV-01		1																																																														1		1																																																																						1																																			1																													
TCGA-AC-A23E-01		1																																																														1																																																									1																																																	1																														
TCGA-A2-A0YC-01		1																																																														1																																																																																																																	1																							
TCGA-AQ-A54O-01		1																																																																					1																																																																																																																																	
TCGA-A8-A08T-01		1																																																																						1																																																																																																																																
TCGA-D8-A1XY-01		1																																																																										1																																													1																																																																															
TCGA-B6-A0RN-01		1																																																																																					1																																																																																																																	
TCGA-A8-A084-01		1																																																																																							1																																																																																							1																								
TCGA-AQ-A1H2-01		1																																																																																																			1													1																								1																							1																																							
TCGA-D8-A143-01		1																																																																																																					1																																																																																																	
TCGA-E2-A1BC-01		1																																																																																																													1										1																																																																															
TCGA-E2-A1IL-01		1																																																																																																															1																																																																																							
TCGA-A8-A07Z-01		1																																																																																																																1							1																																																																															
TCGA-BH-A0DE-01		1																																																																																																																1									1														1																										1																									1												
TCGA-AC-A2QI-01		1																																																																																																																1																			1																																																								1											
TCGA-B6-A408-01		1																																																																																																																1																																																				1																																		
TCGA-A2-A0EM-01		1																																																																																																																1																																																																																						
TCGA-E9-A226-01		1																																																																																																																1																																																																																						
TCGA-BH-A0HN-01		1																																																																																																																1																																																																																						
TCGA-BH-A0DP-01		1																																																																																																																							1																																																																															
TCGA-EW-A1PE-01		1																																																																																																																							1																																																																															
TCGA-AO-A0J5-01		1																																																																																																																									1																				1																																																									
TCGA-E2-A15P-01		1																																																																																																																												1																																			1																																							
TCGA-C8-A1HE-01		1																																																																																																																													1																																																																									
TCGA-BH-A0BM-01		1																																																																																																																																		1																																																																				
TCGA-HN-A2OB-01		1																																																																																																																																					1																																								1																									
TCGA-E9-A227-01		1																																																																																																																																															1																																																							
TCGA-AN-A0XO-01		1																																																																																																																																															1																																																							
TCGA-AN-A0XL-01		1																																																																																																																																																		1																																																				
TCGA-A2-A25D-01		1																																																																																																																																																									1																																													
TCGA-E9-A1RA-01		1																																																																																																																																																											1																																											
TCGA-A2-A0YI-01		1																																																																																																																																																															1																																							
TCGA-B6-A0RO-01		1																																																																																																																																																															1																																							
TCGA-EW-A1P5-01		1																																																																																																																																																																									1																													
TCGA-E9-A1R3-01		1																																																																																																																																																																									1																													
TCGA-BH-A1ET-01		1																																																																																																																																																																																				1																1		
TCGA-BH-A0EB-01		1																																																																																																																																																																																											1											
TCGA-E9-A229-01		1																																																																																																																																																																																																						
TCGA-BH-A0DO-01		1																																																																																																																																																																																																						
TCGA-A8-A09D-01		1																																																																																																																																																																																																						
TCGA-A8-A096-01		1																																																																																																																																																																																																						
TCGA-E2-A14U-01		1																																																																																																																																																																																																						
TCGA-B6-A0X7-01		1																																																																																																																																																																																																						
TCGA-GM-A3NY-01		1																																																																																																																																																																																																						
TCGA-E2-A10B-01		1																																																																																																																																																																																																						
TCGA-B6-A0IC-01		1																																																																																																																																																																																																						
TCGA-AR-A2LM-01		1																																																																																																																																																																																																						
TCGA-E2-A153-01		1																																																																																																																																																																																																						
TCGA-A2-A0T7-01		1																																																																																																																																																																																																						
TCGA-E2-A15L-01		1																																																																																																																																																																																																						
TCGA-A7-A0D9-01		1																																																																																																																																																																																																						
TCGA-A7-A26E-01		1																																																																																																																																																																																																						
TCGA-A8-A0A1-01		1																																																																																																																																																																																																						
TCGA-E9-A1RI-01		1																																																																																																																																																																																																						
TCGA-A7-A0CH-01		1																																																																																																																																																																																																						
TCGA-BH-A0BJ-01		1																																																																																																																																																																																																						
TCGA-D8-A1JE-01		1																																																																																																																																																																																																						
TCGA-E9-A1NG-01		1																																																																																																																																																																																																						
TCGA-A2-A0YL-01		1																																																																																																																																																																																																						
TCGA-BH-A1EU-01		1																																																																																																																																																																																																						
TCGA-E2-A1IF-01		1																																																																																																																																																																																																						
TCGA-B6-A0IG-01			1	1	1				1						1																																																															1																																																																																																																										
TCGA-BH-A18R-01			1	1	1										1																																																																																						1																							1																																																																												
TCGA-D8-A27W-01			1	1	1										1																																																																																																																																																																																									
TCGA-A8-A08S-01			1	1	1																	1															1																							1																																																																																																																																												
TCGA-A8-A08J-01			1	1	1																																																										1																																																																																																																																									
TCGA-BH-A0DD-01			1	1	1																																																																																																																																																																																																			
TCGA-E2-A109-01			1	1								1																									1																																																																																																																								1																1																											
TCGA-AR-A24V-01			1	1																						1																																																																																																																																																																														
TCGA-E2-A15A-01			1	1																																	1																																																																1																																																																																																			
TCGA-AR-A24Z-01			1	1																																																		1																																																																										1															1																														1											1																
TCGA-PE-A5DC-01			1	1																																																																																										1							1																																										1																																																									
TCGA-AO-A1KT-01			1	1																																																																																																	1																																																								1																																											
TCGA-LL-A7SZ-01			1	1																																																																																																																																																																																																				
TCGA-AR-A24H-01			1		1				1						1																	1																																									1																														1										1																														1																																							1																		
TCGA-EW-A1PD-01			1		1				1																																																																																																																																																																																															
TCGA-AC-A3YI-01			1		1					1																											1																																																																																																																																																																			
TCGA-A8-A09I-01			1		1							1																									1																											1																	1																				1					1																																																							1																																							
TCGA-A2-A0CU-01			1		1										1																						1																																																																																																																																																																			
TCGA-E9-A1N6-01			1		1												1																																																																																																																																																																																							
TCGA-AR-A24U-01			1		1																																						1											1																																																																																																																																																		
TCGA-AO-A0JE-01			1		1																																																	1																																																												1																																																																																						
TCGA-BH-A1EN-01			1		1																																																																												1																				1																																				1																																																															
TCGA-A2-A0CX-01			1		1																																																																																						1																																			1																																																																										
TCGA-C8-A137-01			1		1																																																																																																							1									1							1																																																																												
TCGA-3C-AALJ-01			1		1																																																																																																																																																																																																			
TCGA-EW-A6SD-01			1		1																																																																																																																																																																																																			
TCGA-A2-A0T0-01			1					1									1																																					1																								1																																																						1																																																																				
TCGA-A8-A09W-01			1						1	1																																												1																																																																		1																																																																			1													
TCGA-AN-A0XU-01			1						1						1		1																																																																																																										1																																						1																																							
TCGA-LL-A8F5-01			1						1																												1																																																																1																																																																																																			
TCGA-A8-A08F-01			1						1																																													1																														1																																																																																																																				
TCGA-S3-AA10-01			1						1																																																																																																																																																																																															
TCGA-BH-A209-01			1							1																																																																														1																																						1																																																																										
TCGA-A8-A07L-01			1									1														1	1										1												1																													1																																																																																																																										
TCGA-E9-A3QA-01			1									1																				1											1										1	1																																																																																																																																																		
TCGA-E2-A1AZ-01			1									1																				1											1																							1																																																																																																																																						1
TCGA-B6-A0I1-01			1									1																									1																																																																																																																																																																			
TCGA-AC-A6IW-01			1									1																									1																																																																																																																																																																			
TCGA-AC-A8OQ-01			1									1																															1																																																																																																																																																													
TCGA-AR-A0TP-01			1									1																																									1																																																																																																																																																			
TCGA-OL-A5D8-01			1									1																																										1									1	1																																																																																													1																																											
TCGA-A2-A1FW-01			1									1																																										1																																																				1																																									1																																																					
TCGA-AO-A0J4-01			1									1																																																																																																																																																																																	1											
TCGA-B6-A0RT-01			1									1																																																																																																																																																																																												
TCGA-D8-A1XQ-01			1									1																																																																																																																																																																																												
TCGA-LL-A5YM-01			1									1																																																																																																																																																																																												
TCGA-E9-A1NC-01			1												1																																																																																1																						1																										1											1																																														
TCGA-AR-A24Q-01			1														1						1																														1																									1		1																																	1																														1																																																									
TCGA-E2-A1LK-01			1														1							1													1																	1																																																																																																																																																		
TCGA-EW-A1PB-01			1														1															1																																																																																																																																																																								
TCGA-A2-A0EU-01			1																		1																1															1																																																																																																																																																				
TCGA-A8-A06N-01			1																		1																																																																																																																																																																																			
TCGA-AO-A03T-01			1																							1				1																								1																																																1																			1																																																																															
TCGA-D8-A27H-01			1																									1																									1	1																								1																																			1														1																																																																									
TCGA-E9-A54Y-01			1																																		1																							1																																																																																																																																												
TCGA-AN-A0XV-01			1																																		1																																																																													1																													1																																																									
TCGA-GM-A2DC-01			1																																		1																																																																																																																																											1																								
TCGA-BH-A1FG-01			1																																		1																																																																																																																																																																			
TCGA-AO-A1KP-01			1																																		1																																																																																																																																																																			
TCGA-V7-A7HQ-01			1																																		1																																																																																																																																																																			
TCGA-AC-A3QP-01			1																																		1																																																																																																																																																																			
TCGA-D8-A1JT-01			1																																						1																						1																																																			1																																																																																						
TCGA-A8-A09N-01			1																																															1																																																																																																																																																						
TCGA-BH-A18M-01			1																																																	1																																																																																																																																																				
TCGA-E2-A1LA-01			1																																																		1	1																								1																																																																																																																										
TCGA-AR-A0TY-01			1																																																		1										1															1																																																																	1																																																									
TCGA-E2-A14T-01			1																																																			1									1																																																																																		1																																																							
TCGA-A8-A09Q-01			1																																																			1																																																	1																																														1																																																			
TCGA-BH-A0DS-01			1																																																					1																																																																																																																																																
TCGA-A8-A06T-01			1																																																												1																																								1																																																																																																	
TCGA-AR-A24N-01			1																																																												1																																																			1																																																																																						
TCGA-AN-A041-01			1																																																												1																																																																																																																																									
TCGA-B6-A0WY-01			1																																																													1																																																																																																																																								
TCGA-AR-A1AU-01			1																																																																																																		1																				1																																																																															
TCGA-S3-A6ZF-01			1																																																																																																		1																																																																																																			
TCGA-A2-A04Y-01			1																																																																																																																																					1																																																																
TCGA-A2-A04Q-01			1																																																																																																																																												1																																																									
TCGA-AR-A0U4-01			1																																																																																																																																												1																																																									
TCGA-A8-A09K-01			1																																																																																																																																																																																																					
TCGA-AO-A1KS-01			1																																																																																																																																																																																																					
TCGA-LL-A73Z-01			1																																																																																																																																																																																																					
TCGA-E2-A15S-01			1																																																																																																																																																																																																					
TCGA-EW-A1PF-01			1																																																																																																																																																																																																					
TCGA-BH-A0B4-01			1																																																																																																																																																																																																					
TCGA-AO-A1KQ-01			1																																																																																																																																																																																																					
TCGA-D8-A4Z1-01			1																																																																																																																																																																																																					
TCGA-BH-A0HY-01				1	1							1																									1																																																																1																																																																						1																													
TCGA-A1-A0SM-01				1	1							1																									1																																																																1																																																																																																			
TCGA-E9-A22D-01				1	1							1																																																			1																																																																																																																																									
TCGA-AC-A3QQ-01				1	1							1																																																																																																																																																																																												
TCGA-E9-A228-01				1	1																																				1																			1																																									1																																																																																																			
TCGA-UL-AAZ6-01				1	1																																						1																																																																																																																																																													
TCGA-EW-A1J3-01				1	1																																													1																																																																																																																																																						
TCGA-C8-A1HL-01				1	1																																																										1																																																																																																																																									
TCGA-A1-A0SN-01				1	1																																																											1																																																																																																																																								
TCGA-D8-A27G-01				1	1																																																																																																1																																																																																																			
TCGA-AC-A23H-01				1	1																																																																																																																																																																																																			
TCGA-S3-A6ZG-01				1					1																																																																																																																																																																																															
TCGA-E2-A2P6-01				1						1																	1																											1																																															1							1																																																																																												
TCGA-GI-A2C8-01				1						1																																											1	1																																																																																																													1																																					
TCGA-A8-A0A4-01				1						1																																												1																																																																				1																																																																														
TCGA-GM-A2DO-01				1						1																																																																																																																														1																																																																
TCGA-A2-A0CK-01				1						1																																																																																																																																																				1																																										
TCGA-A1-A0SE-01				1						1																																																																																																																																																																																														
TCGA-C8-A26Z-01				1								1								1																	1						1																																																																																					1																																																																								
TCGA-A2-A0YF-01				1								1																																								1																																																																																																																																																				
TCGA-C8-A12M-01				1								1																																																			1																			1																																														1													1																																																											
TCGA-BH-A0GZ-01				1								1																																																																																									1																																			1																																																																
TCGA-AC-A6IX-01				1								1																																																																																									1																																																																																																			
TCGA-3C-AAAU-01				1								1																																																																																									1																																																																																																			
TCGA-C8-A8HQ-01				1								1																																																																																																																																																																																												
TCGA-D8-A1JI-01				1													1																				1																																																																																																			1																																																																
TCGA-AN-A0XW-01				1													1																							1									1					1																											1																				1		1			1							1																																																																																							
TCGA-A8-A09E-01				1													1																																					1																																															1																																																																																																			
TCGA-D8-A1JC-01				1													1																																																																																				1									1																																																																														1												
TCGA-A2-A0CL-01				1													1																																																																																				1																		1																																																																																	
TCGA-Z7-A8R6-01				1													1																																																																																																																																																																																							
TCGA-E2-A1IU-01				1														1																																																																																			1																																																																																																			
TCGA-AN-A0FW-01				1															1																																																														1																																													1																																																			1																							
TCGA-OL-A66J-01				1																	1																1		1																																																																																																																																																																	
TCGA-BH-A0HK-01				1																	1																																																																										1																																																																																																									
TCGA-A8-A07E-01				1																			1													1																																																																														1																																			1																																																			
TCGA-AO-A12E-01				1																									1																1									1													1																																														1																																										1																																													1
TCGA-BH-A201-01				1																																	1																																																																1																																																																						1																													
TCGA-XX-A899-01				1																																	1																																																																1																																																																																																			
TCGA-E2-A1IG-01				1																																	1																																																																																				1																																																																															
TCGA-LD-A7W6-01				1																																	1																																																																																																																																																			1																
TCGA-S3-A6ZH-01				1																																	1																																																																																																																																																																			
TCGA-AC-A2BM-01				1																																	1																																																																																																																																																																			
TCGA-E2-A15R-01				1																																	1																																																																																																																																																																			
TCGA-E2-A9RU-01				1																																	1																																																																																																																																																																			
