SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
120	28	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
121	29	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
122	29	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
123	29	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
124	29	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
125	29	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
126	29	47	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
127	30	47	39	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
128	30	50	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,IRS4,SMAD1
129	30	52	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1
130	30	52	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1
131	30	52	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1
132	30	52	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1
133	31	52	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1
134	31	53	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1,CDH2
135	31	53	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,AR,IRS4,SMAD1,CDH2
136	31	54	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2
137	31	56	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,NCK1,CRK
138	31	56	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,NCK1,CRK
139	31	57	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,NCK1,CRK
140	31	57	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,NCK1,CRK
141	31	58	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,NCK1,CRK,SRC
142	31	60	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,CTNND1,NCK1,CRK,SRC
143	32	61	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,CTNND1,NCK1,CRK,SRC
144	33	61	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,CTNND1,NCK1,CRK,SRC
145	34	61	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,CTNND1,NCK1,CRK,SRC
146	34	62	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,DISC1,CTNND1,NCK1,CRK,SRC
147	34	62	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,DISC1,CTNND1,NCK1,CRK,SRC
148	34	62	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,DISC1,CTNND1,NCK1,CRK,SRC
