SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
140	18	56	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA
141	18	57	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
142	18	58	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
143	18	59	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
144	18	59	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
145	18	59	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
146	18	59	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
147	18	60	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,CRK,SMAD9,NCK1,RHOA,ESR2
148	18	61	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,CRK,PPP1CA,SMAD9,NCK1,RHOA,ESR2
149	18	62	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,ESR2
150	18	62	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,ESR2
151	18	63	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,CDC42,ESR2
152	18	63	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,CDC42,ESR2
153	18	64	22	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
154	19	64	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
155	20	64	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
156	20	65	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
157	20	65	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
158	20	65	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
159	20	65	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
160	20	65	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
161	21	65	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
162	21	65	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
163	21	65	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
164	21	65	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,NCK1,RHOA,KEAP1,CDC42,ESR2
165	21	66	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
166	21	66	25	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
167	21	67	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
168	21	67	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
169	21	67	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
