Gene	TP53	PIK3CA	MACF1	NRXN1	CTNNB1	APC	MYO16	VAV2	DDX5	ERBB2	RNASEN	RB1	TTN	MYST1	TP53INP1	SIPA1L1	ERBB3	NLRC4	VCAN	CDKN1A	RHOA	CX3CL1	PMS2	PDZD2	ATXN1	DGCR8	DDB2	FOXA1	EGFR	NRCAM	BRD2	SMAD9	ATM	SETD7	CREBBP	CACNA1A	PPM1J	PIK3R1	RBP2	PPP1CA	TNIK	ATF7IP	SESN1	MET	DST	HSPA12A	ABL1	SKIL	MAGI3	FGFR3	SOS1	CDH1	BRCA1	SRC	CELSR3	SYNE1	CDC42	BARD1	MEGF10	CNTNAP2	CNTNAP4	ATN1	SP1	CTNND1	DSCAML1	ESR1	RANBP2	PLXND1	CHD3	FYN	KDR	GSK3B	ITGAM	CHGB	TMCO7	PLXNB3	ITGB2	CTNNA1	RAC1	HGF	EGF	PLCG1	KDM6A	ANXA7	WNK1	USP7	CEP63	EP300	EXOC1	MAGI2	TNS3	LRP1	APOB	TXK	ERBB4	TP63	NEB	DTNBP1	SMAD4	SETDB1	MEOX2	ITGB3	JUN	ITGAV	DISC1	OBSCN	TPR	CDH2	ITIH1	MYC	SPTBN1	PDGFRB	PPARG	HSP90AA1	PLEKHA7	HRAS	CREB3	MLL2	PLCL2	KIAA1377	TRRAP	PDE4DIP	ATR	GOLGA2	PLEKHA5	PRDM1	GRB2	RELN	RIF1	YWHAZ	SPTAN1	SMARCA4	STAT1	PTPRB	MAX	PTPRG	ITGB4	EPHA2	HIF1A	RXRA	MTOR	SMAD3	ESR2	CRK	NOTCH1	NCOR2	HTT	SCAPER	PTPRJ	AXIN2	PTPRC	LAMA4	ARNT	CDC5L	RANBP10	SYNGAP1	EEF1A1	KAT5	PTPN12	SHC1	FBXO21	SUPT6H	TBC1D4	SMAD1	CUL7	GAB1	CDKN1B	IRF5	ANKS1A	KIAA1543	TK1	NCK2	NCK1	YLPM1	TNNT1	SYK	AKAP13	HDAC2	ITSN2	CBL	TGFBR1	NLK	MAP3K4	KIAA1549	MED13	MED23	PUM2	MAST3	MAPK14	TSC22D1	CSE1L	DLG1	LTBP1	DNM2	LPA	HDAC1	WDTC1	ALMS1	NCOR1	VIM
TCGA-DK-A6B5-01		1	1																1																																																															1	1																																						1										1																																																																					
TCGA-GD-A3OP-01		1		1									1					1								1																												1																	1								1																						1																	1																													1																		1																	1			1	1					1									
TCGA-FD-A62P-01		1		1									1								1																								1											1														1																																																1										1																																																																		1						
TCGA-DK-A6B2-01		1		1																																										1																																																																															1																																																																									1		
TCGA-E7-A4IJ-01		1			1								1				1																																																																																1							1		1																																																																																														
TCGA-XF-AAN2-01		1				1				1		1	1																	1	1										1																										1									1					1		1	1				1																		1																																																																																								1						
TCGA-FD-A3SN-01		1					1			1			1				1																														1																				1																								1													1																		1									1								1	1																																																					1							
TCGA-G2-AA3C-01		1					1			1									1													1	1																																													1					1																																																																					1																											1																			1		
TCGA-2F-A9KR-01		1					1						1																																					1																																						1																														1																																																						1																												
TCGA-CF-A5UA-01		1								1																																																																																																																																																							1																																							
TCGA-ZF-A9R2-01		1											1							1																														1																				1													1									1																																																																																											1								1									
TCGA-K4-A3WS-01		1											1																				1											1									1												1						1																																							1					1			1																																																								1																				1						
TCGA-XF-A8HI-01		1											1																				1																	1																																	1																																																																																																				1																	
TCGA-GC-A3I6-01		1											1																																							1				1																																																							1							1				1																									1																																																					
TCGA-BT-A20Q-01		1											1																																											1																																																			1															1																																																																									1				1	
TCGA-DK-AA76-01		1											1																																																	1														1								1			1			1			1													1																																		1					1															1																																								
TCGA-CU-A5W6-01		1											1																																																													1																																												1																																								1										1									1																					1	1	
TCGA-CF-A9FF-01		1												1						1																														1																																											1													1							1																		1																																																							1														
TCGA-DK-A1AG-01		1													1		1																1																	1		1																															1																																									1																																																																												
TCGA-ZF-AA4U-01		1															1																																	1										1																																																																																																																											1										1							
TCGA-2F-A9KW-01		1															1																																																																							1																																	1																																				1																																											
TCGA-FD-A5C1-01		1																		1																																																												1																																									1																																																																															
TCGA-4Z-AA7Y-01		1																			1																													1																																						1																				1	1																													1															1										1							1																														
TCGA-GU-AATQ-01		1																							1																									1			1			1																											1																				1																																											1																																																						
TCGA-CU-A72E-01		1																													1																			1																																																																																																						1																																																
TCGA-FD-A3B5-01		1																															1																																																		1																																			1																						1																																																												
TCGA-XF-AAME-01		1																															1																																																																																																																																																	1																						
TCGA-4Z-AA89-01		1																																																1			1																		1												1																																						1							1																								1																																																
TCGA-ZF-AA56-01		1																																																	1									1									1														1														1																																																																													1																										
TCGA-H4-A2HO-01		1																																																											1																																																																																																																															1											1	
TCGA-GD-A76B-01		1																																																																																	1														1														1																																																																																									
TCGA-ZF-AA5P-01		1																																																																																																															1							1																																																																																
TCGA-FD-A6TG-01			1	1									1	1			1																												1																1	1			1																				1			1					1																																1											1															1																																																	
TCGA-HQ-A2OE-01			1		1												1											1												1																			1																		1														1						1																									1																																																																														
TCGA-FD-A62O-01			1			1								1			1				1							1								1																																																												1																																1																																																																								
TCGA-E7-A6MD-01			1				1						1											1												1									1											1					1																						1					1									1								1	1	1														1							1									1													1																																			1		1												1	
TCGA-CF-A47X-01			1					1					1														1								1																1																													1																	1					1				1								1														1												1																																				1																								
TCGA-XF-AAN5-01			1							1			1					1																	1											1																																	1											1																																																1																																											1																			
TCGA-2F-A9KT-01			1							1																										1						1			1					1						1																								1																										1								1															1																1																																										1													
TCGA-GV-A3QI-01			1								1		1									1																																	1														1																						1																											1											1								1																																										1														1		1					
TCGA-GD-A3OQ-01			1														1			1																																			1																																	1																												1												1																																																			1																					
TCGA-CF-A27C-01			1																	1																														1																																									1																																																							1		1																		1																									1									
TCGA-UY-A9PF-01			1																														1																											1																	1						1											1																																														1							1																																				1		1											1		1		
TCGA-FD-A5BY-01			1																																			1																																																																																																																																																																		
TCGA-4Z-AA82-01			1																																																																																1																						1																																			1																																																												
TCGA-BT-A20P-01			1																																																																																																																																																																																																					
TCGA-CU-A3YL-01				1						1			1																						1																									1																																1																										1																												1																																				1																	1	
TCGA-G2-A2EF-01				1									1				1																					1																																																						1														1												1				1						1				1								1																																																												
TCGA-CF-A1HR-01				1									1																																																																																1																																																										1					1						1																									1													
TCGA-CF-A47V-01				1																																														1															1																																																										1								1																																																																					
TCGA-BT-A0S7-01				1																																														1																																	1																							1																																																																																														
TCGA-BT-A20W-01				1																																																	1																																																																																													1																																																						
TCGA-K4-A3WU-01					1		1				1							1											1				1																																																											1	1																																					1																																																																						
TCGA-E7-A677-01					1								1															1																													1																																																		1									1																														1											1																																											
TCGA-BL-A5ZZ-01					1																														1																																																1																																			1				1																																																																														
TCGA-FJ-A871-01					1																														1																																																1																																																																																																											1										
TCGA-DK-A6AV-01					1																																																																																								1																									1					1																																						1																																					1		
TCGA-XF-A9T2-01					1																																																																																																																	1																																																																																		
TCGA-XF-AAMH-01					1																																																																																																																																					1		1																																																												
TCGA-FD-A6TB-01						1				1			1				1																																																																																																																		1						1																																																						1	1							1	
TCGA-GV-A40E-01						1							1							1													1																							1																																																														1																																																																																		
TCGA-ZF-A9R9-01						1							1										1								1																								1																																																																																														1																																	1																1		
TCGA-DK-A3IQ-01						1							1																																																												1												1																																																							1																																																									1			
TCGA-DK-AA6P-01						1											1																																	1																																	1																																													1																			1																																																				1	
TCGA-YC-A9TC-01						1																											1																																																			1																																		1																																																																																		
TCGA-XF-A9SL-01							1			1																																								1		1														1																																																																														1																																	1																							
TCGA-BT-A3PK-01							1						1						1							1							1																														1																									1																					1									1							1																																											1															1															1	1	
TCGA-H4-A2HQ-01							1						1								1																													1		1		1	1																																							1																								1						1														1		1																									1																														1					
TCGA-KQ-A41Q-01								1				1								1																																												1				1																																													1									1	1																						1						1		1									1							1																															
TCGA-E7-A541-01									1				1				1								1	1																					1																																	1													1													1	1															1	1													1				1										1	1	1																	1																									1				1		
TCGA-FT-A3EE-01									1																								1																						1																			1																1																										1						1																																																																														
TCGA-BT-A20T-01										1			1							1															1															1																																	1																																										1							1		1																																																									1									
TCGA-GV-A6ZA-01										1			1																				1												1								1			1																											1		1												1							1				1										1				1	1								1		1																			1													1														1																			1		
TCGA-ZF-AA4R-01										1			1																						1																																																																							1																																												1																																																		
TCGA-4Z-AA7S-01										1										1																																																																																																																																																																																				
TCGA-ZF-A9R3-01										1																																														1																											1																																			1																																1																																																		
TCGA-FD-A5BU-01										1																																																																																																												1																																																																																		
TCGA-DK-A6B0-01											1																								1															1																																	1																					1																																																																																																
TCGA-4Z-AA81-01												1	1				1																		1												1			1																																						1				1									1														1			1																																																										1																							1	
TCGA-FD-A5C0-01												1	1						1					1																																																											1					1									1									1																																																																																														
TCGA-CU-A0YN-01												1	1						1																																																																									1																																																					1																																																							
TCGA-XF-A9SG-01												1	1							1																																				1																																		1																					1				1			1							1																																																																											
TCGA-C4-A0F0-01												1	1																						1																	1																																																																												1																																																																								
TCGA-XF-A9SJ-01												1				1																				1									1					1																	1																1								1						1																					1				1							1					1																																				1																														1
TCGA-FD-A6TH-01												1							1																																																																	1																																		1																																																											1						1																	
TCGA-E7-A7PW-01												1																							1																					1											1																1																														1																																																																																							
TCGA-DK-AA6M-01												1																																																																												1																														1																																																																																		
TCGA-DK-AA6T-01												1																																																																																																																																																																				1																								
TCGA-XF-A9SW-01												1																																																																																																																																																																																												
TCGA-XF-A9SP-01													1		1																								1						1													1									1																																																		1																								1																																				1																							
TCGA-DK-A1AA-01													1				1																																							1																											1																																																1																																																																					
TCGA-4Z-AA7O-01													1						1																																					1																												1																																		1													1																																																					1									1							
TCGA-FD-A3B4-01													1						1																																																																						1																																															1																																																																
TCGA-5N-A9KM-01													1							1										1			1																																			1																																						1																														1		1														1																																																
TCGA-2F-A9KQ-01													1							1																														1						1																																							1																		1																		1								1	1																				1																																								1
TCGA-BT-A42C-01													1							1																														1																																			1																																	1										1			1																																																																					
TCGA-CF-A3MG-01													1							1																																																																																																									1																																																																											
TCGA-FD-A6TI-01													1								1												1																		1					1																																																																											1	1																																																	1																			
TCGA-ZF-AA5N-01													1								1																										1																																																																					1					1																																																																															
TCGA-FD-A43X-01													1											1																										1	1														1																		1																															1			1					1																									1						1					1																																										
TCGA-E7-A3X6-01													1												1																									1																																																																																	1																										1																																											
TCGA-BT-A42E-01													1																1				1																																																																							1																											1																																																																					
TCGA-DK-AA75-01													1																1																1						1					1					1																				1															1																									1			1				1		1				1																							1																												1															
TCGA-DK-A1AE-01													1																		1																						1																																					1																												1				1																																												1																																		
TCGA-GV-A3QG-01													1																				1		1																									1							1																																																																															1																																																						
TCGA-E7-A85H-01													1																				1																1											1			1								1												1									1																																1																																																												1																
TCGA-KQ-A41N-01													1																				1																						1									1																			1																												1																																																																		1																							
TCGA-R3-A69X-01													1																				1																																																							1																																			1													1																											1									1																												
TCGA-GC-A3BM-01													1																							1														1										1																												1																		1									1			1													1																																																																					
TCGA-E7-A3Y1-01													1																																1					1																																															1																					1																											1																																																							
TCGA-XF-AAN1-01													1																																					1				1	1																																																																		1										1																																																																					
TCGA-4Z-AA83-01													1																																					1																																	1																1																																																																																																					
TCGA-FD-A5BZ-01													1																																															1											1									1							1																																												1					1																																																									1							
TCGA-GV-A3QF-01													1																																																																1						1																																																																																																																					
TCGA-CF-A3MH-01													1																																																																								1																																																																																																																			
TCGA-G2-A2EC-01													1																																																																																									1																													1																															1																																			1			
TCGA-C4-A0F6-01													1																																																																																																									1																												1																																																						
TCGA-XF-AAMZ-01													1																																																																																																																				1																																																							1																
TCGA-FD-A3SQ-01													1																																																																																																																						1																																																																					
TCGA-FD-A5BT-01													1																																																																																																																												1																1									1																																						
TCGA-FJ-A3Z9-01														1																					1																																								1																																																																												1																																																	
TCGA-XF-AAMR-01														1																																							1																																																														1																			1																																																																		
TCGA-E7-A519-01															1																				1															1						1																											1																																																																																																																					
TCGA-DK-A3WX-01															1																																													1																												1																																																																																																																
TCGA-FD-A3SM-01																1				1								1							1										1					1																																						1																														1														1																				1																							1				1																					
TCGA-GU-A42R-01																	1						1																						1					1																																	1																																																																																																																					
TCGA-YC-A8S6-01																	1								1																							1																																																																				1						1																																			1																																											
TCGA-DK-A6B1-01																	1																																																	1																																																								1																																																																														
TCGA-DK-A1A7-01																		1																											1																																						1					1																																						1												1																																																														
TCGA-E7-A97P-01																			1					1																																																																																												1				1																																	1																												1																			
TCGA-C4-A0F1-01																			1																1																				1	1						1									1										1									1			1																									1																																																																																		
TCGA-XF-A9SU-01																			1																																														1																																																																																																																																							
TCGA-E7-A5KF-01																				1													1																	1																																	1									1														1																																																																																												1		
TCGA-CF-A3MF-01																				1																1																																																																																																																		1																																																		
TCGA-CF-A7I0-01																				1																														1																																																																															1		1																																																																					
TCGA-ZF-A9R1-01																				1																															1																																																																																																																																																					
TCGA-DK-A2HX-01																				1																																																																								1																				1																				1														1																																																						
TCGA-CU-A3QU-01																				1																																																																																																																																																																																				
TCGA-G2-A2EK-01																					1	1																																																													1																																																																																							1																										1				
TCGA-BL-A0C8-01																								1																														1																																						1																																																																																																												
TCGA-CF-A3MI-01																									1																																																																																											1																																	1																																																			
TCGA-E7-A678-01																												1																						1																																	1					1																														1																																																											1																							
TCGA-GV-A3QK-01																												1																																																																																							1													1																																																																								
TCGA-E7-A5KE-01																														1																										1		1		1		1																														1			1											1								1																																										1																								1																				
TCGA-CU-A0YR-01																																	1															1																																								1																																1																																																												1																				
TCGA-S5-AA26-01																																	1																											1																					1																																					1																																													1																																					
TCGA-E7-A4XJ-01																																	1																																		1																																																																																																						1																															
TCGA-FD-A3N6-01																																	1																																																														1																							1				1																																																																														
TCGA-FT-A61P-01																																			1																																					1				1												1																													1																																																1																																			
TCGA-GC-A3RD-01																																			1																																																																																			1																														1																																																				
TCGA-CF-A9FL-01																																			1																																																																																			1																																																																																		
TCGA-BT-A42B-01																																				1												1			1																																																																			1																				1																																																														
TCGA-CU-A0YO-01																																							1						1											1																																																																																																																																																
TCGA-GV-A3JV-01																																										1																	1																																					1																		1																															1																																																							
TCGA-YF-A
